unit_id,year,code,credential_level,program_completers,program_completers_log,program_completer_share_within_school,instruction_salary_pct,academic_support_salary_pct,student_services_salary_pct,research_salary_pct,no_ap_credit,study_abroad,career_counseling,employment_services,placement_services,instruction_expense_pct,research_expense_pct,student_service_expense_pct,endowment_per_fte,equity_ratio,staff_per_student,instructional_fte_per_student,irps_fte_per_student,instructional_share_of_staff,research_share_of_staff,instructional_staff_total,instructional_staff_short_contract,instructional_staff_long_contract,instructional_staff_long_contract_share,instructional_staff_short_contract_share
132851,2020,5203,1,32,3.4965075614664802,0.009788926277148976,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5203,2,17,2.8903717578961645,0.005200367084735393,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5204,1,62,4.143134726391533,0.01896604466197614,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5207,1,102,4.634728988229636,0.03120220250841236,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5212,1,48,3.8918202981106265,0.014683389415723462,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132851,2020,5214,1,0,0.0,0.0,,,,,0.0,0.0,1.0,1.0,1.0,34.0,0.0,9.0,14949.0,76.0,0.05127385140176954,0.018761326084639166,0.018761326084639166,0.3659043659043659,0.0,246.0,0.0,246.0,1.0,0.0
132879,2020,1312,3,5,1.791759469228055,0.20833333333333334,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,2401,2,1,0.6931471805599453,0.041666666666666664,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,2401,3,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3105,1,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3105,2,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3105,3,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3902,2,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3902,3,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3903,1,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3903,2,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3903,3,2,1.0986122886681098,0.08333333333333333,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3904,3,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3905,3,2,1.0986122886681098,0.08333333333333333,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3906,2,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3906,3,6,1.9459101490553132,0.25,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3906,5,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,3907,3,3,1.3862943611198906,0.125,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,4201,2,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,4201,3,2,1.0986122886681098,0.08333333333333333,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,5115,3,0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,5202,2,1,0.6931471805599453,0.041666666666666664,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132879,2020,5202,3,2,1.0986122886681098,0.08333333333333333,,,,,0.0,1.0,1.0,1.0,0.0,,,,,,0.25510204081632654,0.08673469387755102,0.08673469387755102,0.34,0.0,26.0,0.0,26.0,1.0,0.0
132903,2020,0301,3,50,3.9318256327243257,0.002754062241806665,,,,,0.0,1.0,1.0,1.0,1.0,37.0,15.0,5.0,2659.0,57.0,0.07011420537233912,0.02190375175748008,0.025246047211464936,0.31240105540897095,0.04766930518909411,3040.0,0.0,3040.0,1.0,0.0
132903,2020,0402,3,42,3.7612001156935624,0.0023134122831175983,,,,,0.0,1.0,1.0,1.0,1.0,37.0,15.0,5.0,2659.0,57.0,0.07011420537233912,0.02190375175748008,0.025246047211464936,0.31240105540897095,0.04766930518909411,3040.0,0.0,3040.0,1.0,0.0
132903,2020,0403,5,12,2.5649493574615367,0.0006609749380335995,,,,,0.0,1.0,1.0,1.0,1.0,37.0,15.0,5.0,2659.0,57.0,0.07011420537233912,0.02190375175748008,0.025246047211464936,0.31240105540897095,0.04766930518909411,3040.0,0.0,3040.0,1.0,0.0
132903,2020,0501,3,12,2.5649493574615367,0.0006609749380335995,,,,,0.0,1.0,1.0,1.0,1.0,37.0,15.0,5.0,2659.0,57.0,0.07011420537233912,0.02190375175748008,0.025246047211464936,0.31240105540897095,0.04766930518909411,3040.0,0.0,3040.0,1.0,0.0
132903,2020,0901,3,403,6.0014148779611505,0.02219774166896172,,,,,0.0,1.0,1.0,1.0,1.0,37.0,15.0,5.0,2659.0,57.0,0.07011420537233912,0.02190375175748008,0.025246047211464936,0.31240105540897095,0.04766930518909411,3040.0,0.0,3040.0,1.0,0.0
132903,2020,0901,4,13,2.6390573296152584,0.0007160561828697329,,,,,0.0,1.0,1.0,1.0,1.0,37.0,15.0,5.0,2659.0,57.0,0.07011420537233912,0.02190375175748008,0.025246047211464936,0.31240105540897095,0.04766930518909411,3040.0,0.0,3040.0,1.0,0.0
132903,2020,0901,5,20,3.044522437723423,0.001101624896722666,,,,,0.0,1.0,1.0,1.0,1.0,37.0,15.0,5.0,2659.0,57.0,0.07011420537233912,0.02190375175748008,0.025246047211464936,0.31240105540897095,0.04766930518909411,3040.0,0.0,3040.0,1.0,0.0
132903,2020,0904,3,47,3.871201010907891,0.002588818507298265,,,,,0.0,1.0,1.0,1.0,1.0,37.0,15.0,5.0,2659.0,57.0,0.07011420537233912,0.02190375175748008,0.025246047211464936,0.31240105540897095,0.04766930518909411,3040.0,0.0,3040.0,1.0,0.0
132903,2020,0907,3,77,4.356708826689592,0.004241255852382264,,,,,0.0,1.0,1.0,1.0,1.0,37.0,15.0,5.0,2659.0,57.0,0.07011420537233912,0.02190375175748008,0.025246047211464936,0.31240105540897095,0.04766930518909411,3040.0,0.0,3040.0,1.0,0.0
132903,2020,0909,3,131,4.882801922586371,0.007215643073533462,,,,,0.0,1.0,1.0,1.0,1.0,37.0,15.0,5.0,2659.0,57.0,0.07011420537233912,0.02190375175748008,0.025246047211464936,0.31240105540897095,0.04766930518909411,3040.0,0.0,3040.0,1.0,0.0
132903,2020,1101,3,519,6.253828811575473,0.02858716606995318,,,,,0.0,1.0,1.0,1.0,1.0,37.0,15.0,5.0,2659.0,57.0,0.07011420537233912,0.02190375175748008,0.025246047211464936,0.31240105540897095,0.04766930518909411,3040.0,0.0,3040.0,1.0,0.0
132903,2020,1101,4,1,0.6931471805599453,5.50812448361333e-05,,,,,0.0,1.0,1.0,1.0,1.0,37.0,15.0,5.0,2659.0,57.0,0.07011420537233912,0.02190375175748008,0.025246047211464936,0.31240105540897095,0.04766930518909411,3040.0,0.0,3040.0,1.0,0.0
