code,unit_id,distance,school_type,credential_level,school_name,locale,carnegie_size_setting,admission_rate_overall,median_family_income,students_with_pell_grant,open_admissions_policy,age_entry,title_iv_eligibility_type,selectivity_bucket,actual,pred,title,4_yr_working_count,error,school_count,confidence,pct_error,score
5135,430582,1,"Private, for-profit",1,Praxis Institute,21,-2,,4823.0,0.9303178484,1.0,34.0,1,,27609.0,24873.355,Somatic Bodywork and Related Therapeutic Services.,229,2735.64453125,25,high,0.1099829307182525,0.1095603500607881
1204,431558,1,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1.0,27.0,1,,32473.999999999985,25843.955,Cosmetology and Related Personal Grooming Services.,31,6630.044921874985,80,high,0.2565414195247085,0.2464574235631154
5107,431558,1,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1.0,27.0,1,,40599.99999999998,35444.227,Health and Medical Administrative Services.,31,5155.773437499978,25,high,0.1454615867667087,0.1397438587825103
5108,431558,1,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1.0,27.0,1,,35134.000000000015,35598.16,Allied Health and Medical Assisting Services.,30,-464.1601562499855,33,high,-0.0130388804986735,-0.0125069193559279
1204,433068,1,Public,1,Okaloosa Technical College,13,-2,,18421.0,,1.0,28.0,1,,25455.99999999998,26603.953,Cosmetology and Related Personal Grooming Services.,32,-1147.9531250000182,80,high,-0.0431497198783317,-0.0415137628211752
4702,433068,0,Public,1,Okaloosa Technical College,13,-2,,18421.0,,1.0,28.0,1,,40361.99999999999,51053.758,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",22,-10691.757812500016,13,medium,-0.2094215640652066,-0.1973232986622644
5139,433068,1,Public,1,Okaloosa Technical College,13,-2,,18421.0,,1.0,28.0,1,,45837.00000000004,53502.445,"Practical Nursing, Vocational Nursing and Nursing Assistants.",40,-7665.445312499964,47,high,-0.1432728030976381,-0.1390654375239353
301,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,51264.99999999996,53855.62,Natural Resources Conservation and Research.,60,-2590.6210937500364,9,medium,-0.048103077100167,-0.047219895096697
301,433660,1,Public,5,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,66340.00000000006,66860.97,Natural Resources Conservation and Research.,22,-520.9687499999418,1,low,-0.0077918217420375,-0.0073416888828529
302,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,48942.00000000004,50489.137,Environmental/Natural Resources Management and Policy.,34,-1547.1367187499636,3,low,-0.0306429624132473,-0.0295587773763483
901,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,56455.00000000003,56690.08,Communication and Media Studies.,242,-235.0781249999709,15,medium,-0.004146724308293,-0.0041317830066602
907,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,43420.00000000001,54965.242,"Radio, Television, and Digital Communication.",29,-11545.242187499993,7,medium,-0.2100462351847068,-0.2011412672496175
1301,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,55116.00000000001,58433.81,"Education, General.",51,-3317.8085937499927,3,low,-0.0567789208609767,-0.05551971379154
1304,433660,3,Public,5,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,73909.99999999997,70989.16,Educational Administration and Supervision.,20,2920.843749999971,20,high,0.0411449283847484,0.0385046690898175
1310,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,56466.99999999998,56525.316,Special Education and Teaching.,24,-58.31640625002183,6,medium,-0.0010316865071731,-0.0009775810371253
1311,433660,1,Public,5,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,67595.00000000004,59056.785,Student Counseling and Personnel Services.,43,8538.214843750044,9,medium,0.1445763568260613,0.1406701882331347
1312,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,58114.99999999997,52935.836,"Teacher Education and Professional Development, Specific Levels and Methods.",112,5179.164062499971,24,high,0.09783852414487,0.0969720911040186
1405,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,91676.00000000004,78268.05,Biomedical/Medical Engineering.,25,13407.95312500003,5,low,0.1713081348051721,0.1627247984689371
1408,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,84451.00000000007,67818.41,Civil Engineering.,58,16632.593750000073,8,medium,0.2452519112390682,0.2405678174917709
1409,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,98649.99999999994,86818.445,Computer Engineering.,72,11831.554687499942,13,medium,0.1362792738906193,0.1342563176286212
2203,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,56695.00000000005,56445.855,Legal Support Services.,87,249.14453125004368,4,low,0.0044138675759458,0.004361344637035
2301,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,45842.000000000015,52000.41,"English Language and Literature, General.",56,-6158.410156249985,11,medium,-0.1184300304121696,-0.1160738967830074
2601,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,53351.99999999999,49191.695,"Biology, General.",66,4160.304687499985,24,high,0.0845733138707829,0.0831837445547432
3000,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,48879.00000000004,52038.605,"Multi-/Interdisciplinary Studies, General.",137,-3159.605468749964,7,medium,-0.0607165668697128,-0.0602917464692661
3105,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,58179.00000000001,54432.18,"Sports, Kinesiology, and Physical Education/Fitness.",32,3746.8203125000073,18,high,0.0688346550516778,0.0662248921140214
4201,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,52722.00000000003,52908.984,"Psychology, General.",200,-186.9843749999709,29,high,-0.0035340760592698,-0.0035181776770378
4301,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,54214.99999999996,57444.16,Criminal Justice and Corrections.,152,-3229.1601562500364,23,high,-0.0562138979396097,-0.05586555257891
4304,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,52096.00000000001,73087.34,Security Science and Technology.,66,-20991.343749999996,4,low,-0.2872090114781329,-0.282490066324229
4404,433660,3,Public,5,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,85052.00000000003,74009.625,Public Administration.,20,11042.37500000003,10,medium,0.1492018774585066,0.1396276319987187
4407,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,53706.99999999997,52225.348,Social Work.,66,1481.652343749971,12,medium,0.0283703682262162,0.0279042330901125
4407,433660,1,Public,5,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,61073.00000000001,67046.07,Social Work.,34,-5973.070312499993,9,medium,-0.089089044065665,-0.0859369660379261
4510,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,54824.00000000002,60183.797,Political Science and Government.,47,-5359.796874999978,14,medium,-0.0890571408469313,-0.0868860373164916
5007,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,43271.000000000015,43211.066,Fine and Studio Arts.,33,59.93359375001455,12,medium,0.0013869964047299,0.0013362221524451
5100,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,54005.99999999997,60010.71,"Health Services/Allied Health/Health Sciences, General.",163,-6004.710937500029,15,medium,-0.1000606532349503,-0.0994891892020109
5122,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,58119.00000000002,59917.04,Public Health.,81,-1798.0390624999782,12,medium,-0.0300088103590103,-0.0296206102665516
5123,433660,0,Public,6,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,79335.00000000003,80512.09,Rehabilitation and Therapeutic Professions.,45,-1177.093749999971,8,medium,-0.0146200861904671,-0.0142452832239537
5138,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,86452.00000000007,88174.12,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",85,-1722.1171874999272,57,high,-0.0195308696296656,-0.0192920556728229
5202,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,66349.00000000001,69583.31,"Business Administration, Management and Operations.",188,-3234.312499999985,58,high,-0.0464811516410631,-0.0462564096124047
5203,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,72207.0,76798.66,Accounting and Related Services.,86,-4591.65625,24,high,-0.0597882368547301,-0.0590671035907443
5203,433660,3,Public,5,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,90903.99999999996,92414.14,Accounting and Related Services.,21,-1510.1406250000437,19,high,-0.0163410124769533,-0.0153471999688898
5208,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,75767.00000000004,82282.52,Finance and Financial Management Services.,104,-6515.523437499956,15,medium,-0.0791847790430127,-0.0784200372798348
5209,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,60011.00000000002,54563.406,Hospitality Administration/Management.,213,5447.593750000022,7,medium,0.0998396933842454,0.0994223312258617
5212,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,74739.00000000003,64954.473,Management Information Systems and Services.,55,9784.52734375003,7,medium,0.1506366989619236,0.147576392136545
5214,433660,1,Public,3,Florida Gulf Coast University,21,16,0.6344,43546.0,0.5981697171,2.0,21.0,1,mid,67033.99999999997,62356.594,Marketing.,144,4677.406249999971,17,high,0.0750106118488868,0.0745154746103029
2301,434469,0,"Private, for-profit",1,New Professions Technical Institute,11,-2,,0.0,,1.0,34.0,1,,29718.999999999985,24904.355,"English Language and Literature, General.",187,4814.644531249985,2,low,0.1933254019479204,0.1923848176522896
5108,434469,2,"Private, for-profit",1,New Professions Technical Institute,11,-2,,0.0,,1.0,34.0,1,,29616.999999999996,30500.885,Allied Health and Medical Assisting Services.,38,-883.8847656250073,33,high,-0.0289789877381248,-0.0280763037187526
1204,438285,1,"Private, for-profit",1,Cortiva Institute,21,-2,,17597.0,0.7702589808,1.0,29.0,1,,31545.0,27616.26,Cosmetology and Related Personal Grooming Services.,303,3928.740234374997,80,high,0.1422618510876425,0.1418670570623567
5135,438285,1,"Private, for-profit",1,Cortiva Institute,21,-2,,17597.0,0.7702589808,1.0,29.0,1,,30699.00000000001,25619.393,Somatic Bodywork and Related Therapeutic Services.,293,5079.607421875011,25,high,0.1982719694225775,0.1976998941476302
1204,439774,1,"Private, for-profit",1,New Concept Massage and Beauty School,21,-2,,0.0,,1.0,37.0,1,,15215.999999999993,22728.24,Cosmetology and Related Personal Grooming Services.,93,-7512.240234375007,80,high,-0.3305244997812557,-0.3268864856941388
5106,439792,1,"Private, for-profit",1,Fortis College-Orange Park,21,1,,18895.0,0.875,1.0,30.0,1,,38908.000000000015,36350.5,Dental Support Services and Allied Professions.,53,2557.5000000000146,17,high,0.0703566663457177,0.0688644670342902
5107,439792,1,"Private, for-profit",1,Fortis College-Orange Park,21,1,,18895.0,0.875,1.0,30.0,1,,37326.00000000003,38078.613,Health and Medical Administrative Services.,24,-752.6132812499709,25,high,-0.019764723985381,-0.0187281884930977
5108,439792,1,"Private, for-profit",1,Fortis College-Orange Park,21,1,,18895.0,0.875,1.0,30.0,1,,32165.000000000004,37699.645,Allied Health and Medical Assisting Services.,93,-5534.644531249996,33,high,-0.1468089314917072,-0.1451930362668907
5109,439792,1,"Private, for-profit",2,Fortis College-Orange Park,21,1,,18895.0,0.875,1.0,30.0,1,,54042.99999999997,51270.684,"Allied Health Diagnostic, Intervention, and Treatment Professions.",24,2772.316406249971,39,high,0.054072156092491,0.0512364115116101
5110,439792,1,"Private, for-profit",1,Fortis College-Orange Park,21,1,,18895.0,0.875,1.0,30.0,1,,37792.000000000015,36197.008,Clinical/Medical Laboratory Science/Research and Allied Professions.,30,1594.9921875000146,8,medium,0.0440641998853068,0.0422664656298589
5138,439792,1,"Private, for-profit",2,Fortis College-Orange Park,21,1,,18895.0,0.875,1.0,30.0,1,,80097.00000000003,82003.64,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",52,-1906.640624999971,58,high,-0.0232506826583343,-0.0227465316344093
4400,441371,3,"Private, nonprofit",2,Ultimate Medical Academy,12,4,,10150.0,0.9341584543,1.0,32.0,1,,29342.000000000025,33543.42,"Human Services, General.",776,-4201.421874999975,2,low,-0.1252532282083989,-0.1251356257401079
5106,441371,1,"Private, nonprofit",1,Ultimate Medical Academy,12,4,,10150.0,0.9341584543,1.0,32.0,1,,32299.99999999998,29714.994,Dental Support Services and Allied Professions.,52,2585.005859374982,17,high,0.0869933154669843,0.0851070151930614
5107,441371,3,"Private, nonprofit",1,Ultimate Medical Academy,12,4,,10150.0,0.9341584543,1.0,32.0,1,,29056.0,34525.07,Health and Medical Administrative Services.,1387,-5469.0703125,25,high,-0.1584086654421639,-0.158331940958022
5107,441371,3,"Private, nonprofit",2,Ultimate Medical Academy,12,4,,10150.0,0.9341584543,1.0,32.0,1,,30765.000000000004,35604.945,Health and Medical Administrative Services.,6973,-4839.945312499996,15,medium,-0.1359346368887923,-0.1359239040697188
5108,441371,3,"Private, nonprofit",2,Ultimate Medical Academy,12,4,,10150.0,0.9341584543,1.0,32.0,1,,34529.99999999999,30882.588,Allied Health and Medical Assisting Services.,226,3647.4121093749927,22,high,0.118105779291969,0.1176449696351843
5139,441371,1,"Private, nonprofit",1,Ultimate Medical Academy,12,4,,10150.0,0.9341584543,1.0,32.0,1,,31655.00000000001,32599.451,"Practical Nursing, Vocational Nursing and Nursing Assistants.",47,-944.4511718749854,47,high,-0.0289713825823486,-0.0282650959173145
1204,441380,1,"Private, for-profit",1,Florida Barber Academy,21,-2,,2534.0,0.9677419355,1.0,31.0,1,,19990.00000000001,19934.146,Cosmetology and Related Personal Grooming Services.,189,55.85351562501455,80,high,0.002801901534575,0.0027884375574266
1205,441423,1,"Private, for-profit",1,Florida Education Institute,21,-2,,9969.0,0.9317269076,1.0,35.0,1,,32935.00000000003,33224.133,Culinary Arts and Related Services.,52,-289.1328124999709,6,medium,-0.0087024938809295,-0.0085137952837638
4702,441423,1,"Private, for-profit",1,Florida Education Institute,21,-2,,9969.0,0.9317269076,1.0,35.0,1,,41244.000000000015,38648.434,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",53,2595.5664062500146,13,medium,0.0671583856032332,0.0657340188451309
5107,441423,2,"Private, for-profit",1,Florida Education Institute,21,-2,,9969.0,0.9317269076,1.0,35.0,1,,32013.000000000025,34670.18,Health and Medical Administrative Services.,43,-2657.1796874999745,25,high,-0.0766416474171893,-0.0745709409571327
5108,441423,1,"Private, for-profit",1,Florida Education Institute,21,-2,,9969.0,0.9317269076,1.0,35.0,1,,30373.000000000007,30643.572,Allied Health and Medical Assisting Services.,120,-270.5722656249927,33,high,-0.0088296580855395,-0.0087575269988732
2201,442295,1,"Private, nonprofit",7,Ave Maria School of Law,21,18,,,,,,1,,91005.0,76302.516,Law.,109,14702.484375,8,medium,0.1926867581569333,0.1909253096524687
4805,442329,1,"Private, for-profit",1,Tulsa Welding School-Jacksonville,11,-2,,20300.0,0.747530975,1.0,25.0,1,,47366.99999999998,43449.79,Precision Metal Working.,3411,3917.210937499978,15,medium,0.0901548896328425,0.0901390689317708
1204,443234,1,"Private, for-profit",1,Hollywood Institute,21,-2,,12879.0,0.9647058824,1.0,28.0,1,,23047.00000000002,21537.717,Cosmetology and Related Personal Grooming Services.,71,1509.2832031250182,80,high,0.0700762860501539,0.0690189377277523
5108,443234,1,"Private, for-profit",1,Hollywood Institute,21,-2,,12879.0,0.9647058824,1.0,28.0,1,,28345.999999999996,30995.213,Allied Health and Medical Assisting Services.,44,-2649.2128906250077,33,high,-0.0854716791258531,-0.0832228805563982
5135,443234,1,"Private, for-profit",1,Hollywood Institute,21,-2,,12879.0,0.9647058824,1.0,28.0,1,,31518.999999999975,28781.375,Somatic Bodywork and Related Therapeutic Services.,54,2737.624999999978,25,high,0.0951179365127614,0.0931438971346176
1505,443252,1,"Private, for-profit",1,South Florida Institute of Technology,11,-2,,0.0,0.9904006678,1.0,36.0,1,,40093.000000000015,40317.305,Environmental Control Technologies/Technicians.,621,-224.30468749998545,5,low,-0.005563484197135,-0.0055567402222158
4701,443252,1,"Private, for-profit",1,South Florida Institute of Technology,11,-2,,0.0,0.9904006678,1.0,36.0,1,,44893.99999999996,33761.53,Electrical/Electronics Maintenance and Repair Technologies/Technicians.,517,11132.468749999964,2,low,0.3297382653519296,0.3292447878910206
5108,443252,1,"Private, for-profit",1,South Florida Institute of Technology,11,-2,,0.0,0.9904006678,1.0,36.0,1,,28401.99999999998,29998.674,Allied Health and Medical Assisting Services.,142,-1596.6738281250182,33,high,-0.0532248137792034,-0.052867692400368
5139,443252,1,"Private, for-profit",1,South Florida Institute of Technology,11,-2,,0.0,0.9904006678,1.0,36.0,1,,28156.999999999996,31543.574,"Practical Nursing, Vocational Nursing and Nursing Assistants.",61,-3386.5742187500077,47,high,-0.1073617781949698,-0.1054281712214277
5138,444334,1,"Private, for-profit",2,Advance Science International College,21,1,,11985.0,,2.0,36.0,1,,60067.00000000004,75166.07,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",22,-15099.070312499964,58,high,-0.2008761433147451,-0.1892715461196609
4706,444370,1,"Private, for-profit",1,American Advanced Technicians Institute,21,-2,,8889.0,0.9276315789,1.0,33.0,1,,47486.00000000002,42166.633,Vehicle Maintenance and Repair Technologies/Technicians.,73,5319.367187500022,24,high,0.1261511017764532,0.1243084040059454
1204,444404,1,"Private, for-profit",1,The Beauty Institute,21,-2,,13443.0,,1.0,30.0,1,,28917.0,19216.902,Cosmetology and Related Personal Grooming Services.,29,9700.09765625,80,high,0.5047690560494942,0.4833692330305605
1204,445212,1,"Private, for-profit",1,Paul Mitchell the School-Orlando,21,-2,,22429.0,0.7674195099,1.0,24.0,1,,31080.00000000001,28141.908,Cosmetology and Related Personal Grooming Services.,832,2938.091796875011,80,high,0.1044027212251638,0.1043122063234345
4702,445744,1,"Private, for-profit",1,Fortis Institute-Port Saint Lucie,12,1,,16203.0,0.868177137,1.0,29.0,1,,45551.00000000002,41641.887,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",137,3909.113281250022,13,medium,0.0938745477036676,0.0932177282390098
5108,445744,1,"Private, for-profit",1,Fortis Institute-Port Saint Lucie,12,1,,16203.0,0.868177137,1.0,29.0,1,,31076.999999999975,33573.188,Allied Health and Medical Assisting Services.,343,-2496.187500000022,33,high,-0.074350625778384,-0.0741719139614826
5138,445744,1,"Private, for-profit",2,Fortis Institute-Port Saint Lucie,12,1,,16203.0,0.868177137,1.0,29.0,1,,75311.00000000001,82425.86,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",103,-7114.859374999985,58,high,-0.0863182917223905,-0.0854751815263337
5139,445744,1,"Private, for-profit",1,Fortis Institute-Port Saint Lucie,12,1,,16203.0,0.868177137,1.0,29.0,1,,53269.99999999999,53646.73,"Practical Nursing, Vocational Nursing and Nursing Assistants.",48,-376.73046875001455,47,high,-0.0070224311054606,-0.0068553550887426
3906,446048,1,"Private, nonprofit",3,Ave Maria University,42,11,0.4139,81806.0,0.443254818,2.0,19.0,1,mid,42457.00000000002,55560.094,Theological and Ministerial Studies.,25,-13103.093749999978,4,low,-0.2358364226122274,-0.2240199181717501
4201,446048,1,"Private, nonprofit",3,Ave Maria University,42,11,0.4139,81806.0,0.443254818,2.0,19.0,1,mid,49235.0,55968.63,"Psychology, General.",30,-6733.62890625,29,high,-0.1203107711916462,-0.1154023240796246
5138,446109,0,"Private, for-profit",2,Cambridge College of Healthcare & Technology,21,1,,19139.0,0.8965517241,1.0,31.0,1,,79722.00000000003,77064.02,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",44,2657.976562500029,58,high,0.0344904982109542,0.0335830375897305
5139,446109,1,"Private, for-profit",1,Cambridge College of Healthcare & Technology,21,1,,19139.0,0.8965517241,1.0,31.0,1,,58533.00000000005,57332.4,"Practical Nursing, Vocational Nursing and Nursing Assistants.",89,1200.601562500051,47,high,0.0209410663991123,0.0206984125770605
5106,446127,1,"Private, for-profit",1,ATA Career Education,22,1,,16605.0,0.8771186441,1.0,28.0,1,,36748.00000000003,35570.74,Dental Support Services and Allied Professions.,107,1177.261718750029,17,high,0.0330963532283665,0.0327871769055973
5107,446127,3,"Private, for-profit",1,ATA Career Education,22,1,,16605.0,0.8771186441,1.0,28.0,1,,42551.000000000015,33751.33,Health and Medical Administrative Services.,28,8799.671875000015,25,high,0.2607207586738489,0.2492202385224891
5107,446127,3,"Private, for-profit",2,ATA Career Education,22,1,,16605.0,0.8771186441,1.0,28.0,1,,30526.000000000007,40754.33,Health and Medical Administrative Services.,30,-10228.328124999993,15,medium,-0.2509752606797512,-0.2407359547450393
5108,446127,1,"Private, for-profit",1,ATA Career Education,22,1,,16605.0,0.8771186441,1.0,28.0,1,,34110.00000000003,34208.562,Allied Health and Medical Assisting Services.,103,-98.5624999999709,33,high,-0.0028812230855935,-0.0028530808632197
5108,446127,1,"Private, for-profit",2,ATA Career Education,22,1,,16605.0,0.8771186441,1.0,28.0,1,,39008.99999999997,40647.703,Allied Health and Medical Assisting Services.,35,-1638.703125000029,22,high,-0.0403147779337169,-0.0389348758771109
5109,446127,1,"Private, for-profit",2,ATA Career Education,22,1,,16605.0,0.8771186441,1.0,28.0,1,,39727.00000000002,55298.117,"Allied Health Diagnostic, Intervention, and Treatment Professions.",44,-15571.117187499978,39,high,-0.2815849432034512,-0.2741763158787961
5138,446127,0,"Private, for-profit",2,ATA Career Education,22,1,,16605.0,0.8771186441,1.0,28.0,1,,82629.00000000007,81765.62,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",91,863.3828125000728,58,high,0.0105592404509124,0.0104400243268273
5139,446127,1,"Private, for-profit",1,ATA Career Education,22,1,,16605.0,0.8771186441,1.0,28.0,1,,56505.00000000001,53305.45,"Practical Nursing, Vocational Nursing and Nursing Assistants.",89,3199.5507812500077,47,high,0.0600229587808177,0.0593274449955388
1410,446552,1,"Private, for-profit",2,Southern Technical College,21,2,,13961.0,0.9323748669,1.0,30.0,1,,42764.99999999998,52281.957,"Electrical, Electronics, and Communications Engineering.",57,-9516.957031250022,1,low,-0.1820313846622371,-0.1784836937118201
4701,446552,1,"Private, for-profit",2,Southern Technical College,21,2,,13961.0,0.9323748669,1.0,30.0,1,,53187.0,39366.195,Electrical/Electronics Maintenance and Repair Technologies/Technicians.,32,13820.8046875,3,low,0.3510830695673417,0.3377722803680987
4702,446552,1,"Private, for-profit",1,Southern Technical College,21,2,,13961.0,0.9323748669,1.0,30.0,1,,42084.000000000015,39387.67,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",325,2696.3281250000146,13,medium,0.0684561436775708,0.0682809972116631
4805,446552,1,"Private, for-profit",2,Southern Technical College,21,2,,13961.0,0.9323748669,1.0,30.0,1,,40511.00000000002,39613.016,Precision Metal Working.,113,897.9843750000218,1,low,0.0226689223436273,0.0224702486333108
5107,446552,0,"Private, for-profit",2,Southern Technical College,21,2,,13961.0,0.9323748669,1.0,30.0,1,,28486.99999999998,34709.65,Health and Medical Administrative Services.,29,-6222.648437500018,15,medium,-0.1792771957545131,-0.1716766897121991
5108,446552,1,"Private, for-profit",1,Southern Technical College,21,2,,13961.0,0.9323748669,1.0,30.0,1,,31874.99999999997,31723.13,Allied Health and Medical Assisting Services.,384,151.8691406249709,33,high,0.0047873314049041,0.0047772337848525
5108,446552,1,"Private, for-profit",2,Southern Technical College,21,2,,13961.0,0.9323748669,1.0,30.0,1,,32498.00000000002,40968.695,Allied Health and Medical Assisting Services.,52,-8470.695312499982,22,high,-0.2067601920902635,-0.2022769532933215
5139,446552,0,"Private, for-profit",1,Southern Technical College,21,2,,13961.0,0.9323748669,1.0,30.0,1,,29799.00000000001,47917.176,"Practical Nursing, Vocational Nursing and Nursing Assistants.",95,-18118.17578124999,47,high,-0.3781144336210991,-0.3740548961201537
1204,447014,1,"Private, for-profit",1,Daytona College,13,1,,16479.0,0.8815165877,1.0,31.0,1,,22601.00000000001,31449.918,Cosmetology and Related Personal Grooming Services.,39,-8848.917968749989,80,high,-0.2813653751829387,-0.2728586392704336
5107,447014,3,"Private, for-profit",1,Daytona College,13,1,,16479.0,0.8815165877,1.0,31.0,1,,39843.99999999997,36367.7,Health and Medical Administrative Services.,44,3476.300781249971,25,high,0.0955875916246498,0.0930726388180407
5108,447014,2,"Private, for-profit",1,Daytona College,13,1,,16479.0,0.8815165877,1.0,31.0,1,,31406.0,33020.043,Allied Health and Medical Assisting Services.,84,-1614.0429687500036,33,high,-0.0488807046761727,-0.0482746890997069
5135,447014,2,"Private, for-profit",1,Daytona College,13,1,,16479.0,0.8815165877,1.0,31.0,1,,33160.00000000002,29711.676,Somatic Bodywork and Related Therapeutic Services.,24,3448.324218750022,25,high,0.1160595667554416,0.1099729722626462
1204,447883,1,"Private, for-profit",1,American Institute of Beauty,21,-2,,13466.0,0.8905109489,1.0,29.0,1,,25312.99999999999,23583.105,Cosmetology and Related Personal Grooming Services.,183,1729.894531249989,80,high,0.0733531270316487,0.072987127310505
1204,447892,1,"Private, for-profit",1,North Florida Cosmetology Institute,12,-2,,9861.0,0.8983050847,1.0,28.0,1,,21279.0,20504.781,Cosmetology and Related Personal Grooming Services.,107,774.21875,80,high,0.0377579619387551,0.0374052382490201
1204,447908,1,"Private, for-profit",1,Florida Academy of Health & Beauty,21,-2,,13763.0,,1.0,28.0,1,,19021.0,22969.195,Cosmetology and Related Personal Grooming Services.,36,-3948.195312500004,80,high,-0.1718908851086902,-0.166194051113753
1101,449038,3,"Private, for-profit",3,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,82304.00000000003,73013.836,"Computer and Information Sciences, General.",426,9290.16406250003,19,high,0.1272384054777293,0.1270003601494014
1104,449038,3,"Private, for-profit",3,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,87412.99999999994,73322.76,Information Science/Studies.,317,14090.242187499942,5,low,0.1921673789675413,0.1916613045075438
1104,449038,3,"Private, for-profit",5,Strayer University-Florida,21,6,,18178.0,0.8626386594,1.0,33.0,5,,98400.99999999996,82221.97,Information Science/Studies.,213,16179.031249999956,5,low,0.1967726082939355,0.195950035249843
