code,title,distance,school_type,credential_level,school_name,locale,carnegie_size_setting,admission_rate_overall,median_family_income,students_with_pell_grant,open_admissions_policy,age_entry,title_iv_eligibility_type
4706,Vehicle Maintenance and Repair Technologies.,1,Public,1,Lindsey Hopkins Technical College,11,-2,,14022.0,,1,28,1
5004,Design and Applied Arts.,1,Public,1,Lindsey Hopkins Technical College,11,-2,,14022.0,,1,28,1
5106,Dental Support Services and Allied Professions.,1,Public,1,Lindsey Hopkins Technical College,11,-2,,14022.0,,1,28,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Public,1,Lindsey Hopkins Technical College,11,-2,,14022.0,,1,28,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Public,1,Lindsey Hopkins Technical College,11,-2,,14022.0,,1,28,1
5131,Dietetics and Clinical Nutrition Services.,1,Public,1,Lindsey Hopkins Technical College,11,-2,,14022.0,,1,28,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Public,1,Lindsey Hopkins Technical College,11,-2,,14022.0,,1,28,1
1204,Cosmetology and Related Personal Grooming Services.,1,"Private, for-profit",1,Loraines Academy & Spa,11,-2,,10398.0,0.8658536585,1,29,1
5135,Somatic Bodywork and Related Therapeutic Services.,1,"Private, for-profit",1,Loraines Academy & Spa,11,-2,,10398.0,0.8658536585,1,29,1
0904,Journalism.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1002,Audiovisual Communications Technologies/Technicians.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1101,"Computer and Information Sciences, General.",1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1101,"Computer and Information Sciences, General.",1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1102,Computer Programming.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1102,Computer Programming.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1105,Computer Systems Analysis.,0,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1108,Computer Software and Media Applications.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1108,Computer Software and Media Applications.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1110,Computer/Information Technology Administration and Management.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1110,Computer/Information Technology Administration and Management.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1110,Computer/Information Technology Administration and Management.,3,Public,3,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1205,Culinary Arts and Related Services.,0,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Public,3,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1399,"Education, Other.",1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1500,"Engineering Technology, General.",1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1500,"Engineering Technology, General.",1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1503,Electrical Engineering Technologies/Technicians.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1504,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,0,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1506,Industrial Production Technologies/Technicians.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1513,Drafting/Design Engineering Technologies/Technicians.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1517,Energy Systems Technologies/Technicians.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1517,Energy Systems Technologies/Technicians.,3,Public,3,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1907,"Human Development, Family Studies, and Related Services.",1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
2203,Legal Support Services.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
2203,Legal Support Services.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
2612,Biotechnology.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
2612,Biotechnology.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
4101,Biology Technician/Biotechnology Laboratory Technician.,0,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
4101,Biology Technician/Biotechnology Laboratory Technician.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
4103,Physical Science Technologies/Technicians.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
4301,Criminal Justice and Corrections.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
4301,Criminal Justice and Corrections.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
4302,Fire Protection.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
4399,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.",3,Public,3,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
4604,"Building/Construction Finishing, Management, and Inspection.",1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5004,Design and Applied Arts.,0,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5004,Design and Applied Arts.,0,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5006,Film/Video and Photographic Arts.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5106,Dental Support Services and Allied Professions.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5107,Health and Medical Administrative Services.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5107,Health and Medical Administrative Services.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5107,Health and Medical Administrative Services.,3,Public,3,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5108,Allied Health and Medical Assisting Services.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Public,3,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5202,"Business Administration, Management and Operations.",1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5202,"Business Administration, Management and Operations.",1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5202,"Business Administration, Management and Operations.",3,Public,3,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5203,Accounting and Related Services.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5203,Accounting and Related Services.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5207,Entrepreneurial and Small Business Operations.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5207,Entrepreneurial and Small Business Operations.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5211,International Business.,3,Public,3,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5214,Marketing.,1,Public,1,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
5214,Marketing.,1,Public,2,State College of Florida-Manatee-Sarasota,21,12,,23855.0,0.8640541848,1,24,1
1001,Communications Technology/Technician.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
1003,Graphic Communications.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
1108,Computer Software and Media Applications.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
1109,Computer Systems Networking and Telecommunications.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
1110,Computer/Information Technology Administration and Management.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
1204,Cosmetology and Related Personal Grooming Services.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
1205,Culinary Arts and Related Services.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
1503,Electrical Engineering Technologies/Technicians.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
1504,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
1505,Environmental Control Technologies/Technicians.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
1506,Industrial Production Technologies/Technicians.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
1513,Drafting/Design Engineering Technologies/Technicians.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
1907,"Human Development, Family Studies, and Related Services.",1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
2203,Legal Support Services.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
4301,Criminal Justice and Corrections.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
4302,Fire Protection.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
4600,"Construction Trades, General.",0,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
4601,Mason/Masonry.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
4602,Carpenters.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
4603,Electrical and Power Transmission Installers.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
4604,"Building/Construction Finishing, Management, and Inspection.",1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
4605,Plumbing and Related Water Supply Services.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
4701,Electrical/Electronics Maintenance and Repair Technology.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
4706,Vehicle Maintenance and Repair Technologies.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
4805,Precision Metal Working.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5006,Film/Video and Photographic Arts.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5106,Dental Support Services and Allied Professions.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5107,Health and Medical Administrative Services.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5108,Allied Health and Medical Assisting Services.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5118,Ophthalmic and Optometric Support Services and Allied Professions.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5135,Somatic Bodywork and Related Therapeutic Services.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5202,"Business Administration, Management and Operations.",1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5203,Accounting and Related Services.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5204,Business Operations Support and Assistant Services.,1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5214,Marketing.,0,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
5219,"Specialized Sales, Merchandising and Marketing Operations.",1,Public,1,Manatee Technical College,21,-2,,18827.0,,1,26,1
0907,"Radio, Television, and Digital Communication.",0,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
1003,Graphic Communications.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
1109,Computer Systems Networking and Telecommunications.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
1110,Computer/Information Technology Administration and Management.,0,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
1204,Cosmetology and Related Personal Grooming Services.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
1205,Culinary Arts and Related Services.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
1505,Environmental Control Technologies/Technicians.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
1517,Energy Systems Technologies/Technicians.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
2203,Legal Support Services.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
4603,Electrical and Power Transmission Installers.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
4706,Vehicle Maintenance and Repair Technologies.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
4805,Precision Metal Working.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
5106,Dental Support Services and Allied Professions.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
5107,Health and Medical Administrative Services.,0,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
5108,Allied Health and Medical Assisting Services.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
5118,Ophthalmic and Optometric Support Services and Allied Professions.,0,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
5126,Health Aides/Attendants/Orderlies.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
5204,Business Operations Support and Assistant Services.,1,Public,1,Traviss Technical College,41,-2,,16669.0,,1,26,1
0105,Agricultural and Domestic Animal Services.,1,"Private, for-profit",1,Merryfield Academy,21,-2,,14300.0,0.8041237113,1,36,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,"Private, nonprofit",3,Trinity International University-Florida,21,6,,38553.0,0.6600790514,1,26,1
3802,Religion/Religious Studies.,0,"Private, nonprofit",5,Trinity International University-Florida,21,6,,38553.0,0.6600790514,1,26,1
3904,Religious Education.,1,"Private, nonprofit",3,Trinity International University-Florida,21,6,,38553.0,0.6600790514,1,26,1
3906,Theological and Ministerial Studies.,1,"Private, nonprofit",5,Trinity International University-Florida,21,6,,38553.0,0.6600790514,1,26,1
4201,"Psychology, General.",1,"Private, nonprofit",3,Trinity International University-Florida,21,6,,38553.0,0.6600790514,1,26,1
4301,Criminal Justice and Corrections.,1,"Private, nonprofit",3,Trinity International University-Florida,21,6,,38553.0,0.6600790514,1,26,1
5115,Mental and Social Health Services and Allied Professions.,1,"Private, nonprofit",5,Trinity International University-Florida,21,6,,38553.0,0.6600790514,1,26,1
5202,"Business Administration, Management and Operations.",1,"Private, nonprofit",3,Trinity International University-Florida,21,6,,38553.0,0.6600790514,1,26,1
5202,"Business Administration, Management and Operations.",1,"Private, nonprofit",5,Trinity International University-Florida,21,6,,38553.0,0.6600790514,1,26,1
5210,Human Resources Management and Services.,1,"Private, nonprofit",3,Trinity International University-Florida,21,6,,38553.0,0.6600790514,1,26,1
1109,Computer Systems Networking and Telecommunications.,1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
1204,Cosmetology and Related Personal Grooming Services.,1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
1205,Culinary Arts and Related Services.,1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
1503,Electrical Engineering Technologies/Technicians.,1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
1504,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
1505,Environmental Control Technologies/Technicians.,1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
4603,Electrical and Power Transmission Installers.,0,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
4701,Electrical/Electronics Maintenance and Repair Technology.,1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
4706,Vehicle Maintenance and Repair Technologies.,1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
4902,Ground Transportation.,1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
5106,Dental Support Services and Allied Professions.,1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
5108,Allied Health and Medical Assisting Services.,1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Public,1,Miami Lakes Educational Center and Technical College,21,-2,,17084.0,,1,26,1
0106,Applied Horticulture and Horticultural Business Services.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
0106,Applied Horticulture and Horticultural Business Services.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
0183,Veterinary/Animal Health Technologies/Technicians.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
0301,Natural Resources Conservation and Research.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
0409,Architectural Sciences and Technology.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1001,Communications Technology/Technician.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1002,Audiovisual Communications Technologies/Technicians.,0,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1002,Audiovisual Communications Technologies/Technicians.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1003,Graphic Communications.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1101,"Computer and Information Sciences, General.",1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1101,"Computer and Information Sciences, General.",1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1101,"Computer and Information Sciences, General.",1,Public,3,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1102,Computer Programming.,2,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1102,Computer Programming.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1108,Computer Software and Media Applications.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1108,Computer Software and Media Applications.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1109,Computer Systems Networking and Telecommunications.,0,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1109,Computer Systems Networking and Telecommunications.,0,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1110,Computer/Information Technology Administration and Management.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1110,Computer/Information Technology Administration and Management.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1110,Computer/Information Technology Administration and Management.,1,Public,3,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1203,Funeral Service and Mortuary Science.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1203,Funeral Service and Mortuary Science.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1205,Culinary Arts and Related Services.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1205,Culinary Arts and Related Services.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1310,Special Education and Teaching.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1310,Special Education and Teaching.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1310,Special Education and Teaching.,1,Public,3,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,Public,3,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1313,"Teacher Education and Professional Development, Specific Subject Areas.",1,Public,3,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1399,"Education, Other.",1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1399,"Education, Other.",0,Public,4,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1500,"Engineering Technology, General.",1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1502,Civil Engineering Technologies/Technicians.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1503,Electrical Engineering Technologies/Technicians.,0,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1503,Electrical Engineering Technologies/Technicians.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1503,Electrical Engineering Technologies/Technicians.,1,Public,3,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1504,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1506,Industrial Production Technologies/Technicians.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1506,Industrial Production Technologies/Technicians.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1510,Construction Engineering Technologies.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1510,Construction Engineering Technologies.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1512,Computer Engineering Technologies/Technicians.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1513,Drafting/Design Engineering Technologies/Technicians.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1513,Drafting/Design Engineering Technologies/Technicians.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1517,Energy Systems Technologies/Technicians.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
1907,"Human Development, Family Studies, and Related Services.",1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
2203,Legal Support Services.,0,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
2203,Legal Support Services.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",0,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
2601,"Biology, General.",1,Public,3,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
2612,Biotechnology.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
2612,Biotechnology.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4101,Biology Technician/Biotechnology Laboratory Technician.,0,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4101,Biology Technician/Biotechnology Laboratory Technician.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4301,Criminal Justice and Corrections.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4301,Criminal Justice and Corrections.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4302,Fire Protection.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4302,Fire Protection.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4304,Security Science and Technology.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4304,Security Science and Technology.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4399,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.",1,Public,3,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4507,Geography and Cartography.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4603,Electrical and Power Transmission Installers.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4605,Plumbing and Related Water Supply Services.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4701,Electrical/Electronics Maintenance and Repair Technology.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4706,Vehicle Maintenance and Repair Technologies.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4901,Air Transportation.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
4901,Air Transportation.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
5004,Design and Applied Arts.,1,Public,1,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
5004,Design and Applied Arts.,1,Public,2,Miami Dade College,11,15,,18391.0,0.9677276583,1,22,1
