code,credential_level,unit_id,distance,school_type,5_yr_working_count,location_lat,location_lon,locale,carnegie_size_setting,admission_rate_overall,median_family_income,students_with_pell_grant,open_admissions_policy,age_entry,title_iv_eligibility_type,selectivity_bucket,5_year_earning_log,5_year_pred_log,title,school_name,5_year_earning,5_year_pred,5_year_error,4_year_earning,4_year_earning_log,4_year_pred,4_year_pred_log,4_year_error,4_yr_working_count,1_year_earning,1_year_earning_log,1_year_pred,1_year_pred_log,1_year_error,1_yr_working_count,school_count,confidence,1_year_pct_error,1_year_score,4_year_pct_error,4_year_score,5_year_pct_error,5_year_score,rank_1,rank_4,rank_5,move_1_to_4,move_4_to_5,move_1_to_5,rank_std,rank_std_pct,mean_rank_std_pct,median_score
4511,3,484473,3,Public,161.0,29.649413,-82.339848,12,9,0.6126,39127.0,0.6673828964,2,21.0,2,mid,10.840168974058017,10.931358,Sociology.,University of Florida-Online,51029.99999999998,55902.164,-4872.164062500022,51038.99999999999,10.840345325350247,56008.996,10.933268,-4969.996093750007,174,33610.999999999985,10.422608673326225,35767.965,10.484808,-2156.9648437500146,174.0,9,medium,-0.06030437720380719,-0.05996722169508242,-0.08873567534456496,-0.08823224747245365,-0.08715519594291238,-0.08663513166239463,5.0,7.0,7.0,2.0,0.0,2.0,1.1547005383792517,0.14433756729740646,0.21286136367141556,-0.08663513166239463
4702,1,134608,1,Public,28.0,27.42416,-80.358682,21,12,,21577.0,0.9122626988,1,23.0,1,,10.66043079117615,10.730151,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Indian River State College,42635.000000000015,45713.6,-3078.6015624999854,45618.00000000003,10.728057654456492,54413.805,10.904373,-8795.80468749997,18,41238.99999999997,10.627139689534282,42427.293,10.655547,-1188.292968750029,24.0,5,low,-0.028007748918255786,-0.026465987423857303,-0.16164656630821025,-0.1493087126830198,-0.06734541705909776,-0.06429484383207228,4.0,5.0,4.0,1.0,-1.0,0.0,0.5773502691896258,0.14433756729740646,0.18411128850155992,-0.06429484383207228
4702,1,136358,1,Public,23.0,26.61256,-80.08653,21,15,,21408.0,0.9218037494,1,23.0,1,,10.792365976799946,10.8726225,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Palm Beach State College,48648.000000000015,52713.266,-4065.2656249999854,47546.99999999999,10.769473974500535,48859.46,10.796703,-1312.4609375000073,32,42881.99999999997,10.666207436448033,40037.18,10.597564,2844.820312499971,28.0,5,low,0.07105446324402695,0.06776132451475728,-0.026861961067865234,-0.0257766974866069,-0.07712035247294519,-0.07276840119878597,2.0,3.0,5.0,1.0,2.0,3.0,1.5275252316519465,0.38188130791298663,0.18411128850155992,-0.0257766974866069
4702,1,137245,1,Public,42.0,26.031736,-80.198024,21,-2,,16902.0,,1,28.0,1,,10.629005113126524,10.55375,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Sheridan Technical College,41316.000000000015,38320.875,2995.1250000000146,39280.00000000001,10.578470762468402,44631.66,10.706199,-5351.660156249993,42,30626.000000000025,10.329604600375154,37033.918,10.519589,-6407.9179687499745,43.0,5,low,-0.17302835671227415,-0.1681057004304698,-0.11990726174008502,-0.11635404611829449,0.0781590973588159,0.0759284365169557,5.0,4.0,3.0,-1.0,-1.0,-2.0,1.0,0.25,0.18411128850155992,-0.11635404611829449
4702,1,445744,1,"Private, for-profit",149.0,27.3016,-80.303751,12,1,,16203.0,0.868177137,1,29.0,1,,10.667419331814033,10.359752,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Fortis Institute-Port Saint Lucie,42933.99999999996,31563.344,11370.656249999964,45551.00000000002,10.726587856343938,40555.082,10.610416,4995.917968750022,137,36484.99999999999,10.50465649619972,29220.234,10.282617,7264.765624999993,158.0,5,low,0.24862105935794682,0.24706552367211165,0.12318845674878386,0.1222647711933271,0.3602487854285072,0.3578956960985529,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18411128850155992,0.24706552367211165
4702,1,455479,1,"Private, for-profit",105.0,30.510415,-87.183112,13,2,,14377.0,0.9012699713,1,27.0,1,,10.494048144320972,10.224905,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Fortis Institute-Pensacola,36100.0,27581.623,8518.376953125,39532.00000000001,10.584865749496075,38092.777,10.54778,1439.2226562500073,176,32004.00000000003,10.373616173970015,31068.871,10.343962,935.1289062500291,197.0,5,low,0.030098580132773,0.02995296904290856,0.037782035246798434,0.03757052129135339,0.3088424832232682,0.3058059434087384,3.0,2.0,2.0,-1.0,0.0,-1.0,0.5773502691896258,0.14433756729740646,0.18411128850155992,0.03757052129135339
4706,1,133386,1,Public,21.0,29.20278,-81.049513,13,12,,21285.0,0.8535849057,1,25.0,1,,10.656741573828192,10.754418,Vehicle Maintenance and Repair Technologies/Technicians.,Daytona State College,42478.000000000015,46836.51,-4358.511718749985,33960.00000000003,10.432938640425284,60035.668,11.002694,-26075.66796874997,20,31485.00000000002,10.357266520922844,32419.045,10.386501,-934.0449218749818,16.0,15,medium,-0.028811611326795373,-0.026348089365647778,-0.4343362679386357,-0.40475273981813625,-0.09305799169935083,-0.08725221464116,11.0,15.0,9.0,4.0,-6.0,-2.0,3.055050463303893,0.16972502573910517,0.12623626832613713,-0.08725221464116
4706,1,134495,1,Public,20.0,27.934888,-82.456253,11,5,,22087.0,0.8303442291,1,24.0,1,,10.604478887119122,10.960719,Vehicle Maintenance and Repair Technologies/Technicians.,Hillsborough Community College,40314.99999999996,57567.83,-17252.828125000036,49182.99999999999,10.803303314316404,63725.965,11.062347,-14542.964843750007,76,36894.000000000015,10.515804215181525,45146.438,10.717667,-8252.437499999985,64.0,15,medium,-0.18279266221171905,-0.17950998393610135,-0.22821097929875167,-0.22480762611082453,-0.2996956579209151,-0.27997117766071444,14.0,13.0,15.0,-1.0,2.0,1.0,1.0,0.05555555555555555,0.12623626832613713,-0.22480762611082453
4706,1,135267,1,Public,36.0,26.647517,-81.836596,13,-2,,19016.0,,1,26.0,1,,10.646543319217491,10.767808,Vehicle Maintenance and Repair Technologies/Technicians.,Fort Myers Technical College,42047.00000000004,47467.848,-5420.847656249964,44254.99999999996,10.697723638402977,46045.434,10.737384,-1790.4335937500364,57,38899.99999999996,10.568749529606537,36688.676,10.510223,2211.3242187499636,33.0,15,medium,0.060272663748743856,0.0579522223054564,-0.03888406415165264,-0.038073950445328034,-0.11420040983333296,-0.11031087400736352,7.0,9.0,10.0,2.0,1.0,3.0,1.5275252316519468,0.0848625128695526,0.12623626832613713,-0.038073950445328034
4706,1,135522,1,Public,16.0,27.995822,-81.892381,41,-2,,16669.0,,1,26.0,1,,10.776327838536336,10.392322,Vehicle Maintenance and Repair Technologies/Technicians.,Traviss Technical College,47873.999999999985,32608.281,15265.718749999985,47717.00000000003,10.77304300751311,46756.402,10.752707,960.5976562500291,18,35210.000000000015,10.469085412149099,29699.58,10.298888,5510.419921875015,27.0,15,medium,0.18553864759635685,0.17658163211587105,0.02054472987865444,0.018976630562962133,0.46815465779877574,0.4289545275729605,5.0,8.0,2.0,3.0,-6.0,-3.0,3.0,0.16666666666666666,0.12623626832613713,0.17658163211587105
4706,1,136358,1,Public,40.0,26.61256,-80.08653,21,15,,21408.0,0.9218037494,1,23.0,1,,10.71681489335218,10.974435,Vehicle Maintenance and Repair Technologies/Technicians.,Palm Beach State College,45108.00000000004,58362.85,-13254.851562499964,43464.000000000015,10.67968828823136,57822.85,10.965139,-14358.851562499985,53,35686.999999999985,10.482541755792337,36257.918,10.498413,-570.9179687500146,41.0,15,medium,-0.015746021854924977,-0.015272859238575031,-0.24832486075128415,-0.24269652624386404,-0.2271111024845234,-0.22025544958770232,10.0,14.0,14.0,4.0,0.0,4.0,2.3094010767585034,0.12830005981991685,0.12623626832613713,-0.22025544958770232
4706,1,136491,1,Public,31.0,27.911922,-82.719064,13,-2,,14935.0,,1,30.0,1,,10.500536743050736,10.628837,Vehicle Maintenance and Repair Technologies/Technicians.,Pinellas Technical College-Clearwater,36334.999999999985,41309.04,-4974.039062500015,54124.000000000015,10.899032989383535,47958.824,10.778098,6165.175781250015,37,40024.99999999996,10.597259537864915,32489.18,10.388662,7535.820312499964,20.0,15,medium,0.23194861750847226,0.21634630172951383,0.12855143723143395,0.12414755867693877,-0.12041042772683147,-0.1155485113021925,3.0,4.0,11.0,1.0,7.0,8.0,4.358898943540674,0.24216105241892633,0.12623626832613713,0.12414755867693877
4706,1,137245,1,Public,55.0,26.031736,-80.198024,21,-2,,16902.0,,1,28.0,1,,10.674821874116294,10.505639,Vehicle Maintenance and Repair Technologies/Technicians.,Sheridan Technical College,43253.00000000004,36520.863,6732.136718750036,54757.99999999998,10.910678755725908,45826.7,10.732622,8931.300781249978,59,31683.999999999993,10.36356710058417,30552.15,10.32719,1131.8496093749927,70.0,15,medium,0.0370464793771866,0.0364470520466924,0.19489295396592157,0.19099167788405763,0.18433673560521638,0.18048462975005403,8.0,3.0,4.0,-5.0,1.0,-4.0,2.6457513110645907,0.1469861839480328,0.12623626832613713,0.18048462975005403
4706,1,137865,1,Public,29.0,30.203363,-85.646585,22,-2,,16344.0,,1,28.0,1,,10.620937025619039,10.64568,Vehicle Maintenance and Repair Technologies/Technicians.,Tom P. Haney Technical College,40984.00000000003,42010.734,-1026.734374999971,51617.000000000044,10.851606354574836,48161.18,10.782309,3455.8203125000437,38,30087.999999999993,10.311881700150172,32163.477,10.378587,-2075.4765625000073,19.0,15,medium,-0.06452898704737174,-0.0599396512939565,0.07175530863080136,0.06937083635682863,-0.02443981021219582,-0.023375678910659184,12.0,6.0,8.0,-6.0,2.0,-4.0,3.055050463303893,0.16972502573910517,0.12623626832613713,-0.023375678910659184
4706,1,138497,1,Public,20.0,28.834861,-82.345563,23,-2,,17183.0,,1,28.0,1,,10.444968464561736,10.662803,Vehicle Maintenance and Repair Technologies/Technicians.,Withlacoochee Technical College,34371.000000000015,42736.246,-8365.246093749985,38167.99999999997,10.549752747195942,45815.945,10.732388,-7647.945312500029,27,32263.00000000003,10.381676341775822,27166.262,10.209731,5096.738281250029,22.0,15,medium,0.1876127946500747,0.17624324784305723,-0.16692758951791037,-0.1587630310447816,-0.19574124679550103,-0.1828585297574592,6.0,12.0,13.0,6.0,1.0,7.0,3.7859388972001824,0.21032993873334346,0.12623626832613713,-0.1587630310447816
4706,1,369400,1,"Private, for-profit",3200.0,28.420257,-81.407041,21,3,,26362.0,0.7443059019,1,25.0,1,,10.76496300563697,10.966123,Vehicle Maintenance and Repair Technologies/Technicians.,Universal Technical Institute-Orlando,47332.999999999985,57879.74,-10546.738281250015,49381.0,10.80732101380793,56597.918,10.9437275,-7216.91796875,2867,35784.00000000001,10.485256145112684,42914.23,10.666959,-7130.230468749993,2558.0,15,medium,-0.1661507241506335,-0.16610811658832197,-0.12751207513913768,-0.12748288043986894,-0.18221814048296422,-0.1821827422834575,13.0,10.0,12.0,-3.0,2.0,-1.0,1.5275252316519468,0.0848625128695526,0.12623626832613713,-0.16610811658832197
4706,1,369419,1,Public,21.0,27.997242,-82.435933,11,-2,,14686.0,,1,27.0,1,,10.69394291556307,10.58403,Vehicle Maintenance and Repair Technologies/Technicians.,Erwin Technical College,44087.99999999997,39498.98,4589.019531249971,40841.99999999998,10.617466242676006,48412.426,10.787512,-7570.425781250022,22,29565.00000000001,10.29434650825493,36878.207,10.515376,-7313.207031249989,31.0,15,medium,-0.19830701164655035,-0.19011204096852413,-0.15637360985497295,-0.14677616086882628,0.11618070838260289,0.10893233262234261,15.0,11.0,6.0,-4.0,-5.0,-9.0,4.509249752822894,0.25051387515682744,0.12623626832613713,-0.14677616086882628
4706,1,378956,1,"Private, for-profit",512.0,27.89484,-82.721372,21,-2,,21490.0,0.8369047619,1,27.0,1,,11.084109843253813,10.707542,Vehicle Maintenance and Repair Technologies/Technicians.,National Aviation Academy of Tampa Bay,65127.99999999997,44691.67,20436.32812499997,68717.99999999996,11.13776645262577,50102.016,10.821816,18615.984374999956,543,48783.00000000004,10.795137170493833,35214.914,10.469225,13568.085937500036,538.0,15,medium,0.38529373984611115,0.38471140367281403,0.3715615857520694,0.37099763863394647,0.45727374402459564,0.45656072884476023,1.0,2.0,1.0,1.0,-1.0,0.0,0.5773502691896257,0.032075014954979206,0.12623626832613713,0.38471140367281403
4706,1,444370,1,"Private, for-profit",88.0,25.884901,-80.323025,21,-2,,8889.0,0.9276315789,1,33.0,1,,10.393446983620734,10.260707,Vehicle Maintenance and Repair Technologies/Technicians.,American Advanced Technicians Institute,32645.00000000001,28586.988,4058.011718750011,47486.00000000002,10.768190209737188,44180.39,10.696036,3305.609375000022,73,28380.000000000007,10.253439950714034,23883.178,10.08093,4496.822265625007,66.0,15,medium,0.18828408495879265,0.1850216474769969,0.07482073671683435,0.0736513413625213,0.1419531039375572,0.14023748691706067,4.0,5.0,5.0,1.0,0.0,1.0,0.5773502691896258,0.03207501495497921,0.12623626832613713,0.14023748691706067
4706,1,457411,1,"Private, for-profit",195.0,28.680653,-81.334196,21,-2,,20566.0,0.8585858586,1,27.0,1,,10.85450815959797,10.628663,Vehicle Maintenance and Repair Technologies/Technicians.,Aviation Institute of Maintenance-Orlando,51766.99999999999,41301.87,10465.128906249993,71513.00000000001,11.177634530336995,48282.08,10.784816,23230.921875000015,237,44096.99999999998,10.694147031910097,32792.152,10.397944,11304.847656249978,258.0,15,medium,0.34474247184950696,0.34352384665402036,0.4811499996925622,0.4792449947510522,0.2533814722944508,0.25217228276201037,2.0,1.0,3.0,-1.0,2.0,1.0,1.0,0.05555555555555555,0.12623626832613713,0.34352384665402036
4706,1,498030,1,"Private, for-profit",3576.0,25.984525,-80.339008,21,-2,,28618.0,0.7365907829,1,22.0,1,,10.904891193783463,10.927067,Vehicle Maintenance and Repair Technologies/Technicians.,Universal Technical Institute-South Florida Miramar,54442.00000000002,55662.77,-1220.7695312499782,58514.999999999985,10.977038410608866,55485.7,10.923881,3029.3007812499854,3298,41147.00000000002,10.62490629943787,40735.484,10.614855,411.5156250000218,2416.0,15,medium,0.010102141445323658,0.010099378772216738,0.05459606392103119,0.05458538306329102,-0.021931526970906792,-0.021927765691321155,9.0,7.0,7.0,-2.0,0.0,-2.0,1.1547005383792517,0.06415002990995843,0.12623626832613713,0.010099378772216738
4706,2,133553,0,"Private, nonprofit",61.0,29.189903,-81.048367,13,13,0.6481,38662.0,0.6700304341,2,25.0,1,mid,11.351429541435136,11.078555,Vehicle Maintenance and Repair Technologies/Technicians.,Embry-Riddle Aeronautical University-Daytona Beach,85086.99999999999,64767.23,20319.769531249985,83748.99999999996,11.335579509317519,83960.15,11.338098,-211.14843750004366,47,76663.00000000004,11.247174472006563,68949.76,11.141133,7713.242187500044,38.0,4,low,0.11186757477053384,0.10820028334535921,-0.002514864985704768,-0.002449383564092595,0.3137353470912148,0.3079222012535411,2.0,4.0,1.0,2.0,-3.0,-1.0,1.5275252316519465,0.08486251286955258,0.053290643172367355,0.10820028334535921
4706,2,426314,3,"Private, nonprofit",61.0,29.189903,-81.048367,13,12,0.5791,38662.0,0.6700304341,2,25.0,2,mid,11.351429541435136,11.243211,Vehicle Maintenance and Repair Technologies/Technicians.,Embry-Riddle Aeronautical University-Worldwide,85086.99999999999,76359.734,8727.265624999985,83748.99999999996,11.335579509317519,82371.48,11.3189945,1377.5234374999563,47,76663.00000000004,11.247174472006563,71290.99,11.174525,5372.007812500044,38.0,4,low,0.07535324797235687,0.07288298506807095,0.016723306355383223,0.01628786911305369,0.11429146128430316,0.11217377534739364,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.053290643172367355,0.07288298506807095
4706,2,487311,1,"Private, nonprofit",33.0,30.20813,-81.561491,11,1,,18476.0,0.8154050465,1,27.0,1,,10.830955585000408,10.588578,Vehicle Maintenance and Repair Technologies/Technicians.,Jones Technical Institute,50562.00000000001,39679.035,10882.964843750007,53254.99999999999,10.882846975877266,47462.508,10.767695,5792.492187499993,204,40207.99999999997,10.601821259783373,34054.375,10.435714,6153.624999999971,183.0,4,low,0.18069998348229768,0.1797473888011185,0.1220435340328656,0.12146825188441725,0.2742749363963753,0.2639591806304972,1.0,2.0,2.0,1.0,0.0,1.0,0.5773502691896257,0.032075014954979206,0.053290643172367355,0.1797473888011185
4706,2,498030,1,"Private, for-profit",1252.0,25.984525,-80.339008,21,-2,,28618.0,0.7365907829,1,22.0,1,,10.910222097179828,10.954923,Vehicle Maintenance and Repair Technologies/Technicians.,Universal Technical Institute-South Florida Miramar,54733.00000000003,57235.1,-2502.101562499971,60060.00000000003,11.003099341537322,52185.418,10.862558,7874.582031250029,1926,39457.99999999997,10.582992094054914,38179.375,10.550051,1278.624999999971,2109.0,4,low,0.03348994057655399,0.03347926534568241,0.1508962146468873,0.15084212284375953,-0.04371620726081368,-0.04369169814093177,4.0,1.0,4.0,-3.0,3.0,0.0,1.7320508075688772,0.09622504486493762,0.053290643172367355,0.03347926534568241
4805,1,135276,1,Public,30.0,30.448534,-84.339057,12,-2,,12177.0,,1,26.0,1,,10.666463921439238,10.326441,Precision Metal Working.,Lively Technical College,42892.99999999996,30529.26,12363.740234374964,49469.999999999985,10.809121704221754,42302.49,10.652601,7167.511718749985,26,46499.0,10.74718608596786,30002.795,10.309046,16496.205078125,20.0,5,low,0.5498222789270089,0.5128377911112433,0.16943475454910503,0.16079093772590372,0.4049800201279741,0.38800936488472293,1.0,1.0,2.0,0.0,1.0,1.0,0.5773502691896257,0.14433756729740643,0.17320508075688773,0.38800936488472293
4805,1,136358,1,Public,19.0,26.61256,-80.08653,21,15,,21408.0,0.9218037494,1,23.0,1,,10.832477309387691,10.675709,Precision Metal Working.,Palm Beach State College,50638.99999999999,43291.375,7347.624999999993,46609.99999999998,10.749570389366786,48441.242,10.788107,-1831.2421875000218,43,41517.99999999998,10.63388234712274,32978.66,10.403616,8539.339843749978,46.0,5,low,0.25893531766576733,0.2521188771104701,-0.03780336970740531,-0.03671299556726771,0.169724916337261,0.15791216193590762,3.0,4.0,4.0,1.0,0.0,1.0,0.5773502691896258,0.14433756729740646,0.17320508075688773,0.15791216193590762
4805,1,136491,1,Public,16.0,27.911922,-82.719064,13,-2,,14935.0,,1,30.0,1,,10.814986823674152,10.368671,Precision Metal Working.,Pinellas Technical College-Clearwater,49760.99999999999,31846.14,17914.859374999993,46449.00000000002,10.746110215484947,40963.11,10.620427,5485.890625000022,29,40795.00000000001,10.6163148038629,31091.4,10.3446865,9703.599609375007,23.0,5,low,0.3120991492007847,0.29409010521993384,0.13392271018244747,0.12787673018796153,0.562544126962009,0.5154404558410934,2.0,2.0,1.0,0.0,-1.0,-1.0,0.5773502691896257,0.14433756729740643,0.17320508075688773,0.29409010521993384
4805,1,419226,1,Public,29.0,29.178271,-82.147877,13,-2,,16708.0,,1,28.0,1,,10.459468169808975,10.621011,Precision Metal Working.,Marion Technical College,34872.99999999999,40987.027,-6114.027343750007,35952.000000000015,10.48993999442511,43983.348,10.691566,-8031.347656249985,37,38846.000000000015,10.567360390392079,31577.494,10.3602,7268.505859375015,37.0,5,low,0.23017994483684995,0.22240058317612837,-0.18259973567766247,-0.17634428589564546,-0.14916981640246518,-0.14267482853225968,4.0,5.0,5.0,1.0,0.0,1.0,0.5773502691896258,0.14433756729740646,0.17320508075688773,-0.14267482853225968
4805,1,442329,1,"Private, for-profit",2634.0,30.282647,-81.560428,11,-2,,20300.0,0.747530975,1,25.0,1,,10.662282014331929,10.485017,Precision Metal Working.,Tulsa Welding School-Jacksonville,42714.00000000002,35775.438,6938.562500000022,47366.99999999998,10.765681062689998,44633.445,10.706239,2733.554687499978,3411,31821.000000000025,10.36788172817358,27931.643,10.237515,3889.3574218750255,3486.0,5,low,0.13924556749559092,0.1392203479222955,0.06124453687948713,0.06123299973653288,0.19394766311383396,0.19390077274731832,5.0,3.0,3.0,-2.0,0.0,-2.0,1.1547005383792515,0.28867513459481287,0.17320508075688773,0.1392203479222955
4901,3,133553,1,"Private, nonprofit",688.0,29.189903,-81.048367,13,13,0.6481,38662.0,0.6700304341,2,25.0,1,mid,11.336319542772157,11.334482,Air Transportation.,Embry-Riddle Aeronautical University-Daytona Beach,83811.00000000004,83657.15,153.85156250004366,90495.00000000007,11.413049879542973,85633.51,11.357832,4861.492187500073,1152,54827.00000000004,10.911938052328884,57073.71,10.952099,-2246.7109374999636,1094.0,5,low,-0.03936507545409621,-0.03933866918847478,0.056770910262658146,0.05673446406490572,0.0018390725164985236,0.0018370303261034996,4.0,4.0,3.0,0.0,-1.0,-1.0,0.5773502691896258,0.08247860988423227,0.19794866372215741,0.0018370303261034996
4901,3,133881,1,"Private, nonprofit",39.0,28.065773,-80.623123,13,14,0.577,30032.0,0.7019104084,2,28.0,1,mid,11.264912722976653,11.203636,Air Transportation.,Florida Institute of Technology,78034.99999999996,73396.84,4638.156249999956,83242.99999999994,11.32951932022334,87243.484,11.376458,-4000.484375000058,86,47018.99999999997,10.758307054322177,52330.188,10.865329,-5311.187500000029,69.0,5,low,-0.10149376017427855,-0.09982380903109415,-0.0458542480697437,-0.04526217630751363,0.0631928569816731,0.061229055132711666,5.0,5.0,2.0,0.0,-3.0,-3.0,1.7320508075688772,0.24743582965269675,0.19794866372215741,-0.04526217630751363
4901,3,385619,3,"Private, nonprofit",78.0,26.391218,-80.108331,13,9,0.8145,22435.0,0.7852348993,2,33.0,1,open,11.211239122212184,11.272546,Air Transportation.,Everglades University,73957.00000000001,78632.93,-4675.929687499985,86730.00000000001,11.370555123678502,65352.695,11.087554,21377.304687500015,74,53330.99999999996,10.884273054590794,42012.617,10.645725,11318.382812499964,55.0,5,low,0.26940437350014745,0.26363573369878857,0.3271067028724549,0.32207460795395787,-0.0594652864402088,-0.05863790177199825,1.0,1.0,5.0,0.0,4.0,4.0,2.3094010767585034,0.32991443953692906,0.19794866372215741,0.26363573369878857
4901,3,426314,3,"Private, nonprofit",688.0,29.189903,-81.048367,13,12,0.5791,38662.0,0.6700304341,2,25.0,2,mid,11.336319542772157,11.373528,Air Transportation.,Embry-Riddle Aeronautical University-Worldwide,83811.00000000004,86988.19,-3177.1874999999563,90495.00000000007,11.413049879542973,81567.33,11.309184,8927.671875000073,1152,54827.00000000004,10.911938052328884,53600.91,10.889321,1226.0898437500364,1094.0,5,low,0.02287442209798132,0.02285907783510647,0.1094515669474747,0.10938130044241384,-0.036524355677602274,-0.036483797359384756,2.0,2.0,4.0,0.0,2.0,2.0,1.1547005383792515,0.1649572197684645,0.19794866372215741,0.02285907783510647
4901,3,480569,3,"Private, nonprofit",39.0,28.065773,-80.623123,13,9,0.4018,30032.0,0.7019104084,2,28.0,2,mid,11.264912722976653,11.1354885,Air Transportation.,Florida Institute of Technology-Online,78034.99999999996,68561.64,9473.359374999956,83242.99999999994,11.32951932022334,74992.36,11.225142,8250.640624999942,86,47018.99999999997,10.758307054322177,47832.527,10.775461,-813.5273437500291,69.0,5,low,-0.01700782686859903,-0.016727984641120918,0.11001974992868988,0.10859917081197829,0.13817288047138176,0.13387897493986387,3.0,3.0,1.0,0.0,-2.0,-2.0,1.1547005383792515,0.1649572197684645,0.19794866372215741,0.10859917081197829
4901,5,133553,1,"Private, nonprofit",244.0,29.189903,-81.048367,13,13,0.6481,38662.0,0.6700304341,2,25.0,1,mid,11.565688678497112,11.561169,Air Transportation.,Embry-Riddle Aeronautical University-Daytona Beach,105417.99999999993,104942.586,475.41406249992724,113160.99999999994,11.636566862421349,117221.05,11.671817,-4060.046875000058,375,91764.0,11.426975342832225,83381.56,11.3311825,8382.4375,387.0,3,low,0.1005310676446007,0.10030891781423702,-0.034635818253095245,-0.034555259716915594,0.004530230108709792,0.0045135761760016985,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.109971479845643,0.0045135761760016985
4901,5,385619,3,"Private, nonprofit",25.0,26.391218,-80.108331,13,9,0.8145,22435.0,0.7852348993,2,33.0,1,open,11.46709092862643,11.217755,Air Transportation.,Everglades University,95520.00000000007,74440.49,21079.507812500073,69588.99999999996,11.150361787854917,90491.36,11.41301,-20902.359375000044,26,53683.99999999998,10.890870284517696,61212.527,11.022107,-7528.527343750022,20.0,3,low,-0.12298997722267237,-0.1147169015609692,-0.23098735082959454,-0.21920339095453303,0.28317260126928245,0.2686081156335074,3.0,3.0,1.0,0.0,-2.0,-2.0,1.1547005383792515,0.1649572197684645,0.109971479845643,-0.1147169015609692
4901,5,426314,3,"Private, nonprofit",244.0,29.189903,-81.048367,13,12,0.5791,38662.0,0.6700304341,2,25.0,2,mid,11.565688678497112,11.626254,Air Transportation.,Embry-Riddle Aeronautical University-Worldwide,105417.99999999993,111999.99,-6581.992187500073,113160.99999999994,11.636566862421349,115734.69,11.659056,-2573.687500000058,375,91764.0,11.426975342832225,82760.85,11.32371,9003.1484375,387.0,3,low,0.10878511116697405,0.10854472185690256,-0.022237823038145397,-0.022186100672047838,-0.05876779148770932,-0.05855175061972827,1.0,1.0,3.0,0.0,2.0,2.0,1.1547005383792517,0.16495721976846453,0.109971479845643,-0.022186100672047838
5004,3,133650,1,Public,22.0,30.428504,-84.290226,12,13,0.2056,28781.0,0.8220073183,2,20.0,1,elite,10.505067539570582,10.769327,Design and Applied Arts.,Florida Agricultural and Mechanical University,36499.99999999998,47540.016,-11040.015625000022,35817.0,10.486177920013498,53410.12,10.885756,-17593.12109375,16,23504.000000000004,10.064925898413659,36888.09,10.515644,-13384.089843749996,16.0,7,medium,-0.36282957183313413,-0.3318060164954492,-0.3293967647605414,-0.3008922928711978,-0.2322257466653919,-0.21846085457271072,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1689643416102684,-0.3008922928711978
5004,3,133711,1,"Private, nonprofit",48.0,29.892733,-81.314887,23,10,0.8076,53601.0,0.5154411765,2,22.0,1,open,10.793536973205056,10.722465,Design and Applied Arts.,Flagler College,48704.999999999985,45363.566,3341.4335937499854,46921.000000000015,10.756220615413271,48744.83,10.794354,-1823.8281249999854,55,34236.0,10.4410330010015,31762.031,10.366027,2473.96875,55.0,7,medium,0.077890759899054,0.07622291860949333,-0.03741582841000089,-0.036603375128579294,0.07365897036899675,0.07185681926101162,3.0,5.0,2.0,2.0,-3.0,-1.0,1.5275252316519465,0.25458753860865774,0.1689643416102684,0.07185681926101162
5004,3,134097,1,Public,27.0,30.443147,-84.295064,12,15,0.2422,43729.0,0.5975318884,2,20.0,1,elite,10.86936812875028,10.988358,Design and Applied Arts.,Florida State University,52542.0,59181.1,-6639.1015625,73887.99999999999,11.210305712154222,54775.76,10.911003,19112.238281249985,46,49144.00000000003,10.802510042843764,32214.527,10.380173,16929.47265625003,43.0,7,medium,0.5255229255919704,0.5105717997762214,0.34891780016466256,0.3396048925986745,-0.11218279800839082,-0.1068891447629971,1.0,1.0,5.0,0.0,4.0,4.0,2.3094010767585034,0.3849001794597506,0.1689643416102684,0.3396048925986745
5004,3,134130,1,Public,57.0,29.64629,-82.347911,12,16,0.242,39127.0,0.6673828964,2,21.0,1,elite,11.204686881123047,11.007045,Design and Applied Arts.,University of Florida,73473.99999999999,60297.434,13176.566406249985,65655.99999999994,11.092184269309547,58282.484,10.973057,7373.515624999942,50,43143.99999999999,10.672298637017063,33186.48,10.409898,9957.519531249993,58.0,7,medium,0.300047470855684,0.2940063977272852,0.12651340628442354,0.12344620572626931,0.2185261564368765,0.21414506299011876,2.0,2.0,1.0,0.0,-1.0,-1.0,0.5773502691896257,0.09622504486493762,0.1689643416102684,0.21414506299011876
