code,title,unit_id,distance,school.type,credential.level,earnings.4_yr.overall_median_earnings,earnings.4_yr.working_not_enrolled.overall_count,id,school.name,latest.school.locale,latest.school.carnegie_size_setting,latest.admissions.admission_rate.overall,latest.student.demographics.median_family_income,latest.student.students_with_pell_grant,latest.school.open_admissions_policy,latest.student.demographics.age_entry,latest.school.title_iv.eligibility_type
5202,"Business Administration, Management and Operations.",135726,1,"Private, nonprofit",3,66065,50,135726,University of Miami,21,16,0.189,54690,0.4559891107,2,20,1
5202,"Business Administration, Management and Operations.",135726,2,"Private, nonprofit",5,128052,195,135726,University of Miami,21,16,0.189,54690,0.4559891107,2,20,1
5203,Accounting and Related Services.,135726,1,"Private, nonprofit",3,102344,49,135726,University of Miami,21,16,0.189,54690,0.4559891107,2,20,1
5203,Accounting and Related Services.,135726,0,"Private, nonprofit",5,105675,63,135726,University of Miami,21,16,0.189,54690,0.4559891107,2,20,1
5206,Business/Managerial Economics.,135726,1,"Private, nonprofit",3,116367,33,135726,University of Miami,21,16,0.189,54690,0.4559891107,2,20,1
5207,Entrepreneurial and Small Business Operations.,135726,1,"Private, nonprofit",3,73489,18,135726,University of Miami,21,16,0.189,54690,0.4559891107,2,20,1
5208,Finance and Financial Management Services.,135726,1,"Private, nonprofit",3,110240,122,135726,University of Miami,21,16,0.189,54690,0.4559891107,2,20,1
5208,Finance and Financial Management Services.,135726,2,"Private, nonprofit",5,112491,43,135726,University of Miami,21,16,0.189,54690,0.4559891107,2,20,1
5208,Finance and Financial Management Services.,135726,2,"Private, nonprofit",8,81316,18,135726,University of Miami,21,16,0.189,54690,0.4559891107,2,20,1
5214,Marketing.,135726,1,"Private, nonprofit",3,85935,78,135726,University of Miami,21,16,0.189,54690,0.4559891107,2,20,1
5216,Taxation.,135726,0,"Private, nonprofit",5,110300,26,135726,University of Miami,21,16,0.189,54690,0.4559891107,2,20,1
1204,Cosmetology and Related Personal Grooming Services.,136109,1,"Private, for-profit",1,31923,363,136109,Paul Mitchell the School-Jacksonville,11,-2,,23659,0.7439886846,1,25,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",136145,1,Public,2,40261,116,136145,North Florida College,42,6,,17842,,1,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136145,1,Public,2,70310,53,136145,North Florida College,42,6,,17842,,1,24,1
0901,Communication and Media Studies.,136172,1,Public,3,54360,268,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1101,"Computer and Information Sciences, General.",136172,1,Public,3,84034,152,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1304,Educational Administration and Supervision.,136172,1,Public,5,64989,60,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1310,Special Education and Teaching.,136172,1,Public,3,59429,21,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1311,Student Counseling and Personnel Services.,136172,1,Public,5,60302,26,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",136172,1,Public,3,49545,104,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",136172,1,Public,5,54130,22,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1313,"Teacher Education and Professional Development, Specific Subject Areas.",136172,1,Public,3,52496,17,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1408,Civil Engineering.,136172,1,Public,3,77498,34,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1410,"Electrical, Electronics, and Communications Engineering.",136172,1,Public,3,90944,34,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1419,Mechanical Engineering.,136172,1,Public,3,85995,85,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1510,Construction Engineering Technology/Technician.,136172,1,Public,3,94692,42,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1609,"Romance Languages, Literatures, and Linguistics.",136172,1,Public,3,49750,17,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1616,American Sign Language.,136172,1,Public,3,39944,23,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
2301,"English Language and Literature, General.",136172,1,Public,3,42390,93,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
2301,"English Language and Literature, General.",136172,1,Public,5,54367,17,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
2601,"Biology, General.",136172,1,Public,3,55828,84,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
2701,Mathematics.,136172,1,Public,3,62631,20,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
3000,"Multi-/Interdisciplinary Studies, General.",136172,1,Public,3,49804,96,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
3020,International/Globalization Studies.,136172,1,Public,3,54321,41,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",136172,1,Public,3,51606,76,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
4005,Chemistry.,136172,1,Public,3,55478,18,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
4008,Physics.,136172,1,Public,3,64413,16,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
4227,Research and Experimental Psychology.,136172,1,Public,3,45521,274,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
4301,Criminal Justice and Corrections.,136172,1,Public,3,51654,172,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
4404,Public Administration.,136172,1,Public,5,67442,20,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
4407,Social Work.,136172,1,Public,3,47659,39,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
4502,Anthropology.,136172,1,Public,3,48132,33,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
4506,Economics.,136172,1,Public,3,75014,31,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
4510,Political Science and Government.,136172,1,Public,3,58718,92,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
4511,Sociology.,136172,1,Public,3,44152,66,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5007,Fine and Studio Arts.,136172,1,Public,3,43804,79,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5009,Music.,136172,1,Public,3,33841,40,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5100,"Health Services/Allied Health/Health Sciences, General.",136172,1,Public,3,53540,161,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5100,"Health Services/Allied Health/Health Sciences, General.",136172,1,Public,5,55762,20,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5107,Health and Medical Administrative Services.,136172,1,Public,3,55345,100,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5107,Health and Medical Administrative Services.,136172,1,Public,5,84976,28,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136172,1,Public,3,56179,28,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5115,Mental and Social Health Services and Allied Professions.,136172,1,Public,5,59696,45,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5122,Public Health.,136172,1,Public,5,63367,25,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5123,Rehabilitation and Therapeutic Professions.,136172,0,Public,6,85171,48,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5131,Dietetics and Clinical Nutrition Services.,136172,1,Public,3,54952,78,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5131,Dietetics and Clinical Nutrition Services.,136172,3,Public,5,66348,20,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136172,2,Public,3,79454,224,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136172,0,Public,6,135151,124,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5201,"Business/Commerce, General.",136172,1,Public,5,81376,41,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5202,"Business Administration, Management and Operations.",136172,1,Public,3,65768,218,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5202,"Business Administration, Management and Operations.",136172,1,Public,5,99023,136,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5203,Accounting and Related Services.,136172,1,Public,3,73868,103,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5203,Accounting and Related Services.,136172,1,Public,5,110979,33,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5206,Business/Managerial Economics.,136172,1,Public,3,64541,23,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5208,Finance and Financial Management Services.,136172,1,Public,3,75475,142,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5211,International Business.,136172,1,Public,3,68527,39,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5214,Marketing.,136172,1,Public,3,62294,122,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
5401,History.,136172,1,Public,3,49611,43,136172,University of North Florida,11,15,0.5324,37074,0.6143506622,2,22,1
1101,"Computer and Information Sciences, General.",136215,2,"Private, nonprofit",5,103720,24,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
1104,Information Science/Studies.,136215,3,"Private, nonprofit",5,105187,69,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
1107,Computer Science.,136215,2,"Private, nonprofit",5,142461,16,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
1301,"Education, General.",136215,3,"Private, nonprofit",6,81299,546,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
1303,Curriculum and Instruction.,136215,3,"Private, nonprofit",5,57180,23,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
1304,Educational Administration and Supervision.,136215,2,"Private, nonprofit",5,70069,149,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
1310,Special Education and Teaching.,136215,3,"Private, nonprofit",5,58972,40,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
1311,Student Counseling and Personnel Services.,136215,2,"Private, nonprofit",5,58880,38,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",136215,3,"Private, nonprofit",5,57713,23,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
1313,"Teacher Education and Professional Development, Specific Subject Areas.",136215,2,"Private, nonprofit",5,64174,116,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
1313,"Teacher Education and Professional Development, Specific Subject Areas.",136215,3,"Private, nonprofit",6,55151,21,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
1907,"Human Development, Family Studies, and Related Services.",136215,3,"Private, nonprofit",5,61760,91,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
2201,Law.,136215,2,"Private, nonprofit",7,96470,470,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
2202,Legal Research and Advanced Professional Studies.,136215,2,"Private, nonprofit",5,91014,53,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
2601,"Biology, General.",136215,2,"Private, nonprofit",3,57249,85,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
2609,"Physiology, Pathology and Related Sciences.",136215,2,"Private, nonprofit",3,122809,115,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
2613,"Ecology, Evolution, Systematics, and Population Biology.",136215,2,"Private, nonprofit",3,45287,19,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
2613,"Ecology, Evolution, Systematics, and Population Biology.",136215,2,"Private, nonprofit",5,62655,34,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
3028,Dispute Resolution.,136215,2,"Private, nonprofit",6,66910,30,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",136215,2,"Private, nonprofit",3,55487,38,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
4201,"Psychology, General.",136215,2,"Private, nonprofit",3,50563,45,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
4201,"Psychology, General.",136215,3,"Private, nonprofit",5,60151,19,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
4228,"Clinical, Counseling and Applied Psychology.",136215,2,"Private, nonprofit",5,64896,346,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
4228,"Clinical, Counseling and Applied Psychology.",136215,2,"Private, nonprofit",6,99428,108,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
4301,Criminal Justice and Corrections.,136215,2,"Private, nonprofit",3,71972,17,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
4301,Criminal Justice and Corrections.,136215,3,"Private, nonprofit",5,61713,55,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
4301,Criminal Justice and Corrections.,136215,3,"Private, nonprofit",6,109172,17,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
4404,Public Administration.,136215,2,"Private, nonprofit",5,71298,31,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
4407,Social Work.,136215,3,"Private, nonprofit",5,62202,51,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5100,"Health Services/Allied Health/Health Sciences, General.",136215,2,"Private, nonprofit",3,82727,20,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5100,"Health Services/Allied Health/Health Sciences, General.",136215,2,"Private, nonprofit",5,85889,47,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5100,"Health Services/Allied Health/Health Sciences, General.",136215,2,"Private, nonprofit",6,114954,74,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5102,Communication Disorders Sciences and Services.,136215,2,"Private, nonprofit",5,67111,377,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5102,Communication Disorders Sciences and Services.,136215,0,"Private, nonprofit",6,96694,29,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5104,Dentistry.,136215,0,"Private, nonprofit",6,156942,189,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5108,Allied Health and Medical Assisting Services.,136215,2,"Private, nonprofit",5,221571,108,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136215,2,"Private, nonprofit",3,83250,84,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136215,2,"Private, nonprofit",5,129749,415,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5112,Medicine.,136215,0,"Private, nonprofit",6,130217,373,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5115,Mental and Social Health Services and Allied Professions.,136215,2,"Private, nonprofit",5,55344,191,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5115,Mental and Social Health Services and Allied Professions.,136215,2,"Private, nonprofit",6,62583,35,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5117,Optometry.,136215,0,"Private, nonprofit",6,130197,141,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",136215,2,"Private, nonprofit",6,131167,413,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5122,Public Health.,136215,2,"Private, nonprofit",5,98338,91,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5123,Rehabilitation and Therapeutic Professions.,136215,2,"Private, nonprofit",5,73781,84,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5123,Rehabilitation and Therapeutic Professions.,136215,2,"Private, nonprofit",6,80533,217,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5127,Medical Illustration and Informatics.,136215,2,"Private, nonprofit",5,127664,23,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136215,3,"Private, nonprofit",3,88004,469,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136215,2,"Private, nonprofit",5,113592,255,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5202,"Business Administration, Management and Operations.",136215,2,"Private, nonprofit",3,67851,62,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5202,"Business Administration, Management and Operations.",136215,2,"Private, nonprofit",5,86083,856,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5203,Accounting and Related Services.,136215,2,"Private, nonprofit",3,73874,16,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5203,Accounting and Related Services.,136215,2,"Private, nonprofit",5,96451,122,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5208,Finance and Financial Management Services.,136215,2,"Private, nonprofit",3,66302,31,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5210,Human Resources Management and Services.,136215,2,"Private, nonprofit",5,67513,67,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
5216,Taxation.,136215,2,"Private, nonprofit",5,93144,33,136215,Nova Southeastern University,21,16,0.7321,31002,0.6566484517,2,24,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",136233,1,Public,3,51900,34,136233,Northwest Florida State College,22,9,,23721,0.9132875858,1,25,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",136233,3,Public,2,46361,330,136233,Northwest Florida State College,22,9,,23721,0.9132875858,1,25,1
4301,Criminal Justice and Corrections.,136233,1,Public,1,52766,49,136233,Northwest Florida State College,22,9,,23721,0.9132875858,1,25,1
4805,Precision Metal Working.,136233,1,Public,1,58333,20,136233,Northwest Florida State College,22,9,,23721,0.9132875858,1,25,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136233,1,Public,1,47053,23,136233,Northwest Florida State College,22,9,,23721,0.9132875858,1,25,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136233,1,Public,2,76181,72,136233,Northwest Florida State College,22,9,,23721,0.9132875858,1,25,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136233,3,Public,3,84993,48,136233,Northwest Florida State College,22,9,,23721,0.9132875858,1,25,1
5202,"Business Administration, Management and Operations.",136233,1,Public,3,51535,54,136233,Northwest Florida State College,22,9,,23721,0.9132875858,1,25,1
1110,Computer/Information Technology Administration and Management.,136303,0,Public,1,32262,28,136303,Orange Technical College,11,-2,,14956,,1,26,1
1204,Cosmetology and Related Personal Grooming Services.,136303,0,Public,1,26468,47,136303,Orange Technical College,11,-2,,14956,,1,26,1
1205,Culinary Arts and Related Services.,136303,0,Public,1,23220,19,136303,Orange Technical College,11,-2,,14956,,1,26,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",136303,0,Public,1,39035,47,136303,Orange Technical College,11,-2,,14956,,1,26,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,136303,0,Public,1,52174,87,136303,Orange Technical College,11,-2,,14956,,1,26,1
4805,Precision Metal Working.,136303,0,Public,1,47407,20,136303,Orange Technical College,11,-2,,14956,,1,26,1
5004,Design and Applied Arts.,136303,0,Public,1,18193,20,136303,Orange Technical College,11,-2,,14956,,1,26,1
5106,Dental Support Services and Allied Professions.,136303,0,Public,1,34990,22,136303,Orange Technical College,11,-2,,14956,,1,26,1
5107,Health and Medical Administrative Services.,136303,1,Public,1,32626,34,136303,Orange Technical College,11,-2,,14956,,1,26,1
5108,Allied Health and Medical Assisting Services.,136303,1,Public,1,34647,106,136303,Orange Technical College,11,-2,,14956,,1,26,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,136303,1,Public,1,31020,18,136303,Orange Technical College,11,-2,,14956,,1,26,1
5135,Somatic Bodywork and Related Therapeutic Services.,136303,1,Public,1,37194,24,136303,Orange Technical College,11,-2,,14956,,1,26,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",136303,1,Public,1,47836,22,136303,Orange Technical College,11,-2,,14956,,1,26,1
0901,Communication and Media Studies.,136330,3,"Private, nonprofit",3,47847,19,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
1311,Student Counseling and Personnel Services.,136330,1,"Private, nonprofit",5,59954,27,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
2601,"Biology, General.",136330,1,"Private, nonprofit",3,56258,24,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
3903,Missions/Missionary Studies and Missiology.,136330,1,"Private, nonprofit",3,42589,16,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
3906,Theological and Ministerial Studies.,136330,2,"Private, nonprofit",3,53398,27,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
4201,"Psychology, General.",136330,2,"Private, nonprofit",3,51530,61,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
5115,Mental and Social Health Services and Allied Professions.,136330,1,"Private, nonprofit",5,54393,95,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",136330,0,"Private, nonprofit",6,132063,63,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136330,2,"Private, nonprofit",3,76008,53,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136330,0,"Private, nonprofit",6,116095,36,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
5202,"Business Administration, Management and Operations.",136330,2,"Private, nonprofit",3,59081,29,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
5202,"Business Administration, Management and Operations.",136330,3,"Private, nonprofit",5,72925,42,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
5208,Finance and Financial Management Services.,136330,1,"Private, nonprofit",3,66689,16,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
5210,Human Resources Management and Services.,136330,3,"Private, nonprofit",3,60379,34,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
5214,Marketing.,136330,1,"Private, nonprofit",3,53668,27,136330,Palm Beach Atlantic University,12,11,0.8199,52817,0.5402097902,2,22,1
1101,"Computer and Information Sciences, General.",136358,1,Public,2,52616,23,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
1108,Computer Software and Media Applications.,136358,1,Public,2,48988,20,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
1110,Computer/Information Technology Administration and Management.,136358,2,Public,2,47776,43,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
1110,Computer/Information Technology Administration and Management.,136358,2,Public,3,69612,70,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
1204,Cosmetology and Related Personal Grooming Services.,136358,1,Public,1,31237,80,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",136358,1,Public,2,38687,23,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
1907,"Human Development, Family Studies, and Related Services.",136358,1,Public,1,38561,36,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
2203,Legal Support Services.,136358,1,Public,2,51314,33,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",136358,2,Public,2,44569,2852,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
4301,Criminal Justice and Corrections.,136358,1,Public,1,78216,153,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
4302,Fire Protection.,136358,1,Public,1,66689,30,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
4304,Security Science and Technology.,136358,1,Public,2,51215,16,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
4603,Electrical and Power Transmission Installers.,136358,1,Public,1,46154,28,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",136358,1,Public,1,47547,32,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,136358,1,Public,1,43464,53,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
4805,Precision Metal Working.,136358,1,Public,1,46610,43,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5004,Design and Applied Arts.,136358,1,Public,2,40966,24,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5106,Dental Support Services and Allied Professions.,136358,1,Public,1,51204,23,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5106,Dental Support Services and Allied Professions.,136358,1,Public,2,67713,30,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5108,Allied Health and Medical Assisting Services.,136358,1,Public,1,34711,22,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136358,1,Public,1,68457,144,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136358,1,Public,2,62303,57,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5115,Mental and Social Health Services and Allied Professions.,136358,1,Public,2,44340,25,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5135,Somatic Bodywork and Related Therapeutic Services.,136358,1,Public,1,30028,25,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136358,2,Public,2,83171,227,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136358,2,Public,3,85210,65,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",136358,1,Public,1,57893,56,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5202,"Business Administration, Management and Operations.",136358,2,Public,2,56659,22,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
