code,title,unit_id,distance,school.type,credential.level,earnings.1_yr.overall_median_earnings,earnings.1_yr.working_not_enrolled.overall_count,earnings.4_yr.overall_median_earnings,earnings.4_yr.working_not_enrolled.overall_count,earnings.5_yr.overall_median_earnings,earnings.5_yr.working_not_enrolled.overall_count,id,school.name,location.lat,location.lon,latest.school.locale,latest.school.carnegie_size_setting,latest.admissions.admission_rate.overall,latest.student.demographics.median_family_income,latest.student.students_with_pell_grant,latest.school.open_admissions_policy,latest.student.demographics.age_entry,latest.school.title_iv.eligibility_type
5212,Management Information Systems and Services.,138309,1,"Private, for-profit",2,46337.0,75.0,57424,130,53071.0,171.0,138309,Rasmussen University-Florida,29.175319,-82.15319,13,12,,25123,0.7318019398,1,30,1
5214,Marketing.,138309,1,"Private, for-profit",2,44293.0,18.0,51824,41,48894.0,20.0,138309,Rasmussen University-Florida,29.175319,-82.15319,13,12,,25123,0.7318019398,1,30,1
5214,Marketing.,138309,3,"Private, for-profit",3,41377.0,57.0,62985,52,61087.0,38.0,138309,Rasmussen University-Florida,29.175319,-82.15319,13,12,,25123,0.7318019398,1,30,1
0301,Natural Resources Conservation and Research.,138354,2,Public,3,37214.0,20.0,50746,16,50951.0,21.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
0901,Communication and Media Studies.,138354,2,Public,3,30850.0,83.0,51352,97,41017.0,111.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
1101,"Computer and Information Sciences, General.",138354,2,Public,3,45733.0,65.0,79520,59,76961.0,105.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
1101,"Computer and Information Sciences, General.",138354,2,Public,5,87236.0,25.0,110932,33,106161.0,17.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
1303,Curriculum and Instruction.,138354,2,Public,5,54063.0,50.0,60517,74,56666.0,32.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
1304,Educational Administration and Supervision.,138354,3,Public,5,60344.0,160.0,69829,240,66001.0,228.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
1310,Special Education and Teaching.,138354,3,Public,3,46643.0,58.0,47968,45,47301.0,79.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
1310,Special Education and Teaching.,138354,3,Public,5,56136.0,181.0,67666,151,72406.0,60.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
1313,"Teacher Education and Professional Development, Specific Subject Areas.",138354,2,Public,3,,,50019,16,48738.0,18.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
1410,"Electrical, Electronics, and Communications Engineering.",138354,2,Public,3,64978.0,35.0,91813,46,92915.0,53.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
2203,Legal Support Services.,138354,2,Public,3,36524.0,21.0,45338,20,49289.0,24.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
2301,"English Language and Literature, General.",138354,2,Public,3,25035.0,25.0,33671,26,35798.0,30.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",138354,2,Public,2,31140.0,25.0,59240,116,46946.0,79.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
2601,"Biology, General.",138354,2,Public,3,28237.0,56.0,48576,30,48440.0,48.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
2701,Mathematics.,138354,2,Public,5,62671.0,45.0,70298,30,68555.0,24.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",138354,2,Public,3,28643.0,68.0,48645,89,43987.0,81.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",138354,2,Public,5,,,64699,17,,,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
4201,"Psychology, General.",138354,2,Public,3,27563.0,58.0,45101,53,40013.0,119.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
4201,"Psychology, General.",138354,2,Public,5,42585.0,32.0,67785,26,63420.0,19.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
4301,Criminal Justice and Corrections.,138354,2,Public,3,36369.0,42.0,46631,52,48441.0,89.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
4407,Social Work.,138354,2,Public,3,36573.0,20.0,45806,49,37625.0,55.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
4501,"Social Sciences, General.",138354,2,Public,3,37501.0,43.0,47535,42,46751.0,61.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
4509,International Relations and National Security Studies.,138354,2,Public,3,,,43652,16,46347.0,35.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5007,Fine and Studio Arts.,138354,2,Public,3,23843.0,32.0,42115,22,37399.0,49.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5100,"Health Services/Allied Health/Health Sciences, General.",138354,3,Public,3,39603.0,94.0,55704,91,51114.0,157.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,138354,2,Public,3,65673.0,28.0,65285,26,68243.0,27.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5115,Mental and Social Health Services and Allied Professions.,138354,2,Public,5,38917.0,62.0,53287,53,,,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5122,Public Health.,138354,3,Public,5,67270.0,37.0,111363,32,145561.0,35.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138354,2,Public,3,73787.0,505.0,89346,493,79429.0,161.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138354,2,Public,5,103426.0,79.0,104818,52,,,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5201,"Business/Commerce, General.",138354,2,Public,3,43325.0,19.0,67651,23,53294.0,17.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5202,"Business Administration, Management and Operations.",138354,2,Public,3,51852.0,51.0,72805,32,64423.0,36.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5202,"Business Administration, Management and Operations.",138354,2,Public,5,74044.0,129.0,87186,113,68305.0,56.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5203,Accounting and Related Services.,138354,2,Public,3,44370.0,32.0,50908,30,58098.0,41.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5203,Accounting and Related Services.,138354,2,Public,5,76055.0,22.0,90113,25,78531.0,19.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5208,Finance and Financial Management Services.,138354,2,Public,3,39986.0,19.0,66463,19,61307.0,19.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5209,Hospitality Administration/Management.,138354,2,Public,3,34656.0,21.0,38420,26,41233.0,56.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
5401,History.,138354,2,Public,3,27340.0,28.0,42219,24,41971.0,32.0,138354,University of West Florida,30.549076,-87.218511,41,12,0.5824,34583,0.6786062378,2,24,1
1205,Culinary Arts and Related Services.,138479,1,Public,1,15021.0,27.0,32805,33,20738.0,22.0,138479,William T McFatter Technical College,26.085022,-80.232201,21,-2,,16334,,1,26,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,138479,1,Public,1,29283.0,27.0,54608,20,,,138479,William T McFatter Technical College,26.085022,-80.232201,21,-2,,16334,,1,26,1
4805,Precision Metal Working.,138479,1,Public,1,,,42321,18,,,138479,William T McFatter Technical College,26.085022,-80.232201,21,-2,,16334,,1,26,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",138479,1,Public,1,39101.0,31.0,56486,33,52325.0,57.0,138479,William T McFatter Technical College,26.085022,-80.232201,21,-2,,16334,,1,26,1
1204,Cosmetology and Related Personal Grooming Services.,138497,1,Public,1,11191.0,31.0,18935,27,,,138497,Withlacoochee Technical College,28.834861,-82.345563,23,-2,,17183,,1,28,1
1205,Culinary Arts and Related Services.,138497,1,Public,1,,,32046,17,,,138497,Withlacoochee Technical College,28.834861,-82.345563,23,-2,,17183,,1,28,1
1512,Computer Engineering Technologies/Technicians.,138497,1,Public,1,,,32374,24,,,138497,Withlacoochee Technical College,28.834861,-82.345563,23,-2,,17183,,1,28,1
4301,Criminal Justice and Corrections.,138497,1,Public,1,37788.0,18.0,52652,29,51889.0,22.0,138497,Withlacoochee Technical College,28.834861,-82.345563,23,-2,,17183,,1,28,1
4603,Electrical and Power Transmission Installers.,138497,1,Public,1,42897.0,17.0,56161,19,,,138497,Withlacoochee Technical College,28.834861,-82.345563,23,-2,,17183,,1,28,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,138497,1,Public,1,32263.0,22.0,38168,27,34371.0,20.0,138497,Withlacoochee Technical College,28.834861,-82.345563,23,-2,,17183,,1,28,1
4805,Precision Metal Working.,138497,1,Public,1,23156.0,28.0,45279,22,,,138497,Withlacoochee Technical College,28.834861,-82.345563,23,-2,,17183,,1,28,1
5107,Health and Medical Administrative Services.,138497,1,Public,1,,,29510,16,,,138497,Withlacoochee Technical College,28.834861,-82.345563,23,-2,,17183,,1,28,1
1204,Cosmetology and Related Personal Grooming Services.,186274,1,"Private, for-profit",1,15736.0,101.0,22529,109,22040.0,146.0,186274,Robert Fiance Beauty Schools,26.513629,-80.060233,21,-2,,13637,0.9236947791,1,25,1
0183,Veterinary/Animal Health Technologies/Technicians.,244233,2,"Private, for-profit",2,34693.0,55.0,43408,58,,,244233,City College-Hollywood,26.025173,-80.22004,21,6,1,14979,0.8729121278,2,29,1
5107,Health and Medical Administrative Services.,244233,2,"Private, for-profit",2,30432.0,40.0,37581,74,38694.0,35.0,244233,City College-Hollywood,26.025173,-80.22004,21,6,1,14979,0.8729121278,2,29,1
5107,Health and Medical Administrative Services.,244233,3,"Private, for-profit",3,34973.0,26.0,40534,39,39465.0,30.0,244233,City College-Hollywood,26.025173,-80.22004,21,6,1,14979,0.8729121278,2,29,1
5108,Allied Health and Medical Assisting Services.,244233,2,"Private, for-profit",2,29672.0,81.0,37828,91,33695.0,85.0,244233,City College-Hollywood,26.025173,-80.22004,21,6,1,14979,0.8729121278,2,29,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",244233,2,"Private, for-profit",2,39470.0,75.0,51642,61,44513.0,49.0,244233,City College-Hollywood,26.025173,-80.22004,21,6,1,14979,0.8729121278,2,29,1
5202,"Business Administration, Management and Operations.",244233,3,"Private, for-profit",2,28077.0,40.0,39172,62,37550.0,49.0,244233,City College-Hollywood,26.025173,-80.22004,21,6,1,14979,0.8729121278,2,29,1
5202,"Business Administration, Management and Operations.",244233,1,"Private, for-profit",3,38802.0,32.0,49519,39,33112.0,36.0,244233,City College-Hollywood,26.025173,-80.22004,21,6,1,14979,0.8729121278,2,29,1
5106,Dental Support Services and Allied Professions.,244279,1,"Private, for-profit",1,31980.0,18.0,20278,20,,,244279,Meridian College,27.380724,-82.425309,13,1,,16256,0.8884615385,1,27,1
5107,Health and Medical Administrative Services.,244279,1,"Private, for-profit",1,32764.0,24.0,37829,18,31104.0,27.0,244279,Meridian College,27.380724,-82.425309,13,1,,16256,0.8884615385,1,27,1
5108,Allied Health and Medical Assisting Services.,244279,1,"Private, for-profit",1,26939.0,89.0,34911,73,31871.0,89.0,244279,Meridian College,27.380724,-82.425309,13,1,,16256,0.8884615385,1,27,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",244279,1,"Private, for-profit",2,37886.0,38.0,46151,39,,,244279,Meridian College,27.380724,-82.425309,13,1,,16256,0.8884615385,1,27,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",244279,0,"Private, for-profit",2,69241.0,67.0,85057,44,69737.0,55.0,244279,Meridian College,27.380724,-82.425309,13,1,,16256,0.8884615385,1,27,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",244279,0,"Private, for-profit",1,54072.0,69.0,63036,40,44151.0,237.0,244279,Meridian College,27.380724,-82.425309,13,1,,16256,0.8884615385,1,27,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",262129,1,Public,3,20395.0,41.0,39137,81,42117.0,107.0,262129,New College of Florida,27.384925,-82.55858,13,8,0.732,44268,0.6169491525,2,20,1
3001,Biological and Physical Sciences.,262129,1,Public,3,32858.0,16.0,41759,46,,,262129,New College of Florida,27.384925,-82.55858,13,8,0.732,44268,0.6169491525,2,20,1
1204,Cosmetology and Related Personal Grooming Services.,362700,1,"Private, for-profit",1,18752.0,228.0,26859,249,23160.0,250.0,362700,Aveda Institute-Fort Myers,26.596006,-81.870312,13,-2,,16015,0.8937875752,1,28,1
5135,Somatic Bodywork and Related Therapeutic Services.,362700,1,"Private, for-profit",1,23316.0,53.0,32463,54,,,362700,Aveda Institute-Fort Myers,26.596006,-81.870312,13,-2,,16015,0.8937875752,1,28,1
1109,Computer Systems Networking and Telecommunications.,366553,1,"Private, for-profit",2,29632.0,18.0,44987,29,,,366553,Southern Technical College,26.596097,-81.877644,13,9,,19031,0.8379160637,1,29,1
5107,Health and Medical Administrative Services.,366553,0,"Private, for-profit",1,32981.0,26.0,37896,20,36584.0,34.0,366553,Southern Technical College,26.596097,-81.877644,13,9,,19031,0.8379160637,1,29,1
5108,Allied Health and Medical Assisting Services.,366553,1,"Private, for-profit",1,28045.0,297.0,32958,224,29532.0,37.0,366553,Southern Technical College,26.596097,-81.877644,13,9,,19031,0.8379160637,1,29,1
5108,Allied Health and Medical Assisting Services.,366553,1,"Private, for-profit",2,20501.0,16.0,34673,26,31768.0,86.0,366553,Southern Technical College,26.596097,-81.877644,13,9,,19031,0.8379160637,1,29,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",366553,1,"Private, for-profit",2,42481.0,104.0,49650,102,45297.0,156.0,366553,Southern Technical College,26.596097,-81.877644,13,9,,19031,0.8379160637,1,29,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",366553,1,"Private, for-profit",2,60183.0,109.0,85126,144,75515.0,42.0,366553,Southern Technical College,26.596097,-81.877644,13,9,,19031,0.8379160637,1,29,1
5202,"Business Administration, Management and Operations.",366553,2,"Private, for-profit",2,,,53458,18,41832.0,31.0,366553,Southern Technical College,26.596097,-81.877644,13,9,,19031,0.8379160637,1,29,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,367875,1,Public,1,37851.0,31.0,46188,31,,,367875,H W Brewster Technical College,27.96373,-82.461722,11,-2,,13152,,1,29,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",367875,0,Public,1,39485.0,21.0,47939,16,,,367875,H W Brewster Technical College,27.96373,-82.461722,11,-2,,13152,,1,29,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,369400,1,"Private, for-profit",1,35784.0,2558.0,49381,2867,47333.0,3200.0,369400,Universal Technical Institute-Orlando,28.420257,-81.407041,21,3,,26362,0.7443059019,1,25,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,369400,1,"Private, for-profit",2,40213.0,818.0,56764,580,,,369400,Universal Technical Institute-Orlando,28.420257,-81.407041,21,3,,26362,0.7443059019,1,25,1
1204,Cosmetology and Related Personal Grooming Services.,369419,1,Public,1,19607.0,62.0,21335,25,,,369419,Erwin Technical College,27.997242,-82.435933,11,-2,,14686,,1,27,1
4603,Electrical and Power Transmission Installers.,369419,1,Public,1,,,36613,16,,,369419,Erwin Technical College,27.997242,-82.435933,11,-2,,14686,,1,27,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,369419,1,Public,1,29565.0,31.0,40842,22,44088.0,21.0,369419,Erwin Technical College,27.997242,-82.435933,11,-2,,14686,,1,27,1
5107,Health and Medical Administrative Services.,369419,1,Public,1,33313.0,18.0,42387,32,,,369419,Erwin Technical College,27.997242,-82.435933,11,-2,,14686,,1,27,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",369419,1,Public,1,45024.0,26.0,54867,23,45691.0,29.0,369419,Erwin Technical College,27.997242,-82.435933,11,-2,,14686,,1,27,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,369419,1,Public,1,41375.0,30.0,58159,27,,,369419,Erwin Technical College,27.997242,-82.435933,11,-2,,14686,,1,27,1
5135,Somatic Bodywork and Related Therapeutic Services.,369419,1,Public,1,,,30153,18,,,369419,Erwin Technical College,27.997242,-82.435933,11,-2,,14686,,1,27,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",369419,1,Public,1,42515.0,110.0,53121,109,54899.0,35.0,369419,Erwin Technical College,27.997242,-82.435933,11,-2,,14686,,1,27,1
5203,Accounting and Related Services.,369419,1,Public,1,,,34408,20,,,369419,Erwin Technical College,27.997242,-82.435933,11,-2,,14686,,1,27,1
1204,Cosmetology and Related Personal Grooming Services.,372462,1,"Private, for-profit",1,14988.0,61.0,19708,64,17744.0,44.0,372462,Academy of Cosmetology,28.394053,-80.70372,21,-2,,11620,0.9301075269,1,29,1
5135,Somatic Bodywork and Related Therapeutic Services.,372462,1,"Private, for-profit",1,19283.0,16.0,26306,16,,,372462,Academy of Cosmetology,28.394053,-80.70372,21,-2,,11620,0.9301075269,1,29,1
1204,Cosmetology and Related Personal Grooming Services.,378886,1,"Private, for-profit",1,18766.0,212.0,22422,153,22356.0,171.0,378886,Artistic Nails and Beauty Academy-Tampa,27.951358,-82.403486,11,-2,,13833,0.9406392694,1,28,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,378956,1,"Private, for-profit",1,48783.0,538.0,68718,543,65128.0,512.0,378956,National Aviation Academy of Tampa Bay,27.89484,-82.721372,21,-2,,21490,0.8369047619,1,27,1
1204,Cosmetology and Related Personal Grooming Services.,383163,1,"Private, for-profit",1,12087.0,118.0,16910,205,13837.0,199.0,383163,La Belle Beauty Academy,25.764817,-80.241978,11,-2,,0,,1,33,1
5135,Somatic Bodywork and Related Therapeutic Services.,383163,1,"Private, for-profit",1,12632.0,30.0,21218,33,,,383163,La Belle Beauty Academy,25.764817,-80.241978,11,-2,,0,,1,33,1
1204,Cosmetology and Related Personal Grooming Services.,385132,1,"Private, for-profit",1,18275.0,100.0,16637,62,20586.0,60.0,385132,The Salon Professional Academy-Melbourne,28.081445,-80.651439,13,-2,,13607,0.8571428571,1,26,1
0302,Environmental/Natural Resources Management and Policy.,385619,3,"Private, nonprofit",3,41859.0,26.0,61850,27,,,385619,Everglades University,26.391218,-80.108331,13,9,0.8145,22435,0.7852348993,2,33,1
4901,Air Transportation.,385619,3,"Private, nonprofit",3,53331.0,55.0,86730,74,73957.0,78.0,385619,Everglades University,26.391218,-80.108331,13,9,0.8145,22435,0.7852348993,2,33,1
4901,Air Transportation.,385619,3,"Private, nonprofit",5,53684.0,20.0,69589,26,95520.0,25.0,385619,Everglades University,26.391218,-80.108331,13,9,0.8145,22435,0.7852348993,2,33,1
5122,Public Health.,385619,3,"Private, nonprofit",5,33502.0,57.0,47518,54,,,385619,Everglades University,26.391218,-80.108331,13,9,0.8145,22435,0.7852348993,2,33,1
5133,Alternative and Complementary Medicine and Medical Systems.,385619,3,"Private, nonprofit",3,26847.0,136.0,36960,152,32686.0,146.0,385619,Everglades University,26.391218,-80.108331,13,9,0.8145,22435,0.7852348993,2,33,1
5202,"Business Administration, Management and Operations.",385619,3,"Private, nonprofit",5,58030.0,44.0,81771,44,62469.0,26.0,385619,Everglades University,26.391218,-80.108331,13,9,0.8145,22435,0.7852348993,2,33,1
5220,Construction Management.,385619,3,"Private, nonprofit",3,75042.0,108.0,90526,105,95485.0,62.0,385619,Everglades University,26.391218,-80.108331,13,9,0.8145,22435,0.7852348993,2,33,1
1102,Computer Programming.,386472,3,"Private, nonprofit",3,50242.0,28.0,78404,23,82894.0,40.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
1109,Computer Systems Networking and Telecommunications.,386472,3,"Private, nonprofit",2,43901.0,30.0,55935,54,50860.0,46.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
1110,Computer/Information Technology Administration and Management.,386472,3,"Private, nonprofit",3,57229.0,53.0,70624,53,70181.0,53.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
2203,Legal Support Services.,386472,3,"Private, nonprofit",2,39952.0,29.0,45714,32,40021.0,34.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
4301,Criminal Justice and Corrections.,386472,3,"Private, nonprofit",2,,,54084,42,59370.0,31.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
4301,Criminal Justice and Corrections.,386472,3,"Private, nonprofit",3,67229.0,73.0,69601,100,63953.0,75.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5107,Health and Medical Administrative Services.,386472,3,"Private, nonprofit",1,27871.0,143.0,37853,197,32536.0,322.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5107,Health and Medical Administrative Services.,386472,3,"Private, nonprofit",2,30821.0,292.0,38352,387,34623.0,340.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5107,Health and Medical Administrative Services.,386472,3,"Private, nonprofit",3,39231.0,100.0,51098,129,51340.0,157.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5108,Allied Health and Medical Assisting Services.,386472,3,"Private, nonprofit",1,30106.0,137.0,36188,136,33717.0,89.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5108,Allied Health and Medical Assisting Services.,386472,1,"Private, nonprofit",2,34039.0,164.0,44890,157,38011.0,199.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",386472,1,"Private, nonprofit",2,43769.0,93.0,57768,102,47173.0,69.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",386472,1,"Private, nonprofit",2,73342.0,309.0,86632,322,76115.0,276.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",386472,1,"Private, nonprofit",3,75774.0,543.0,91010,440,81525.0,193.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",386472,1,"Private, nonprofit",1,47310.0,115.0,71753,79,67146.0,51.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5202,"Business Administration, Management and Operations.",386472,3,"Private, nonprofit",2,30536.0,40.0,32081,46,39668.0,77.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5202,"Business Administration, Management and Operations.",386472,3,"Private, nonprofit",3,52469.0,130.0,66379,140,65935.0,160.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5202,"Business Administration, Management and Operations.",386472,3,"Private, nonprofit",5,54065.0,190.0,70854,218,54354.0,178.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5203,Accounting and Related Services.,386472,3,"Private, nonprofit",1,31620.0,19.0,32931,30,31508.0,46.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5203,Accounting and Related Services.,386472,3,"Private, nonprofit",2,,,45333,17,44236.0,28.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
5203,Accounting and Related Services.,386472,3,"Private, nonprofit",3,49538.0,16.0,54345,20,63013.0,44.0,386472,Herzing University-Orlando,28.615784,-81.312669,21,6,0.942,18321,0.8203449578,2,31,1
1204,Cosmetology and Related Personal Grooming Services.,387925,1,"Private, for-profit",1,21856.0,232.0,31545,303,26665.0,139.0,387925,Cortiva Institute,26.275351,-80.150541,13,-2,,17597,0.7702589808,1,29,1
5135,Somatic Bodywork and Related Therapeutic Services.,387925,1,"Private, for-profit",1,22969.0,258.0,30699,293,25580.0,246.0,387925,Cortiva Institute,26.275351,-80.150541,13,-2,,17597,0.7702589808,1,29,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",406024,1,"Private, for-profit",2,68114.0,1711.0,80988,1897,78480.0,1026.0,406024,Galen College of Nursing-Tampa Bay,27.865391,-82.648151,11,2,,32673,0.6627957932,1,30,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",406024,1,"Private, for-profit",3,76234.0,607.0,91862,463,89101.0,39.0,406024,Galen College of Nursing-Tampa Bay,27.865391,-82.648151,11,2,,32673,0.6627957932,1,30,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",406024,1,"Private, for-profit",1,46830.0,375.0,64240,565,56593.0,371.0,406024,Galen College of Nursing-Tampa Bay,27.865391,-82.648151,11,2,,32673,0.6627957932,1,30,1
5135,Somatic Bodywork and Related Therapeutic Services.,406149,1,"Private, for-profit",1,21270.0,93.0,29432,94,26193.0,65.0,406149,Sarasota School of Massage Therapy,27.389606,-82.485901,21,-2,,17000,0.7696335079,1,33,1
1110,Computer/Information Technology Administration and Management.,408844,3,"Private, for-profit",2,,,58473,17,,,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
2301,"English Language and Literature, General.",408844,0,"Private, for-profit",1,21930.0,158.0,21826,287,33341.0,56.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",408844,0,"Private, for-profit",2,,,39258,32,51335.0,19.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
5100,"Health Services/Allied Health/Health Sciences, General.",408844,3,"Private, for-profit",1,,,34569,18,38950.0,17.0,408844,Florida National University-Main Campus,25.86178,-80.321846,21,9,,13365,0.8321821438,1,29,1
