code,title,unit_id,distance,school_type,credential_level,school_city,location_lat,location_lon,locale,carnegie_size_setting,median_family_income,students_with_pell_grant,age_entry,title_iv_eligibility_type,actual,pred,school_name,4_yr_working_count,error,school_count,confidence,pct_error,score
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135081,1,"Private, nonprofit",5,Fort Lauderdale,26.185869,-80.163959,12,15,21659.0,0.7867955286,28.0,1,124555.00000000003,119691.586,Keiser University-Ft Lauderdale,174,4863.414062500029,18,high,0.04063288178869636,0.04041785390001171
5202,"Business Administration, Management and Operations.",135081,2,"Private, nonprofit",2,Fort Lauderdale,26.185869,-80.163959,12,15,21659.0,0.7867955286,28.0,1,45827.99999999997,46808.65,Keiser University-Ft Lauderdale,24,-980.6484375000291,26,high,-0.020950154944324312,-0.019851451052244208
5202,"Business Administration, Management and Operations.",135081,2,"Private, nonprofit",3,Fort Lauderdale,26.185869,-80.163959,12,15,21659.0,0.7867955286,28.0,1,52190.0,56347.645,Keiser University-Ft Lauderdale,335,-4157.64453125,58,high,-0.07378559593461267,-0.07360332761490529
5202,"Business Administration, Management and Operations.",135081,2,"Private, nonprofit",5,Fort Lauderdale,26.185869,-80.163959,12,15,21659.0,0.7867955286,28.0,1,63874.99999999996,75147.36,Keiser University-Ft Lauderdale,213,-11272.359375000036,35,high,-0.1500033995705526,-0.14937633692154478
5203,Accounting and Related Services.,135081,2,"Private, nonprofit",2,Fort Lauderdale,26.185869,-80.163959,12,15,21659.0,0.7867955286,28.0,1,49543.000000000044,47356.98,Keiser University-Ft Lauderdale,77,2186.0195312500437,8,medium,0.04616045004585032,0.04552690760270595
5203,Accounting and Related Services.,135081,2,"Private, nonprofit",3,Fort Lauderdale,26.185869,-80.163959,12,15,21659.0,0.7867955286,28.0,1,59333.99999999996,61142.51,Keiser University-Ft Lauderdale,94,-1808.5117187500364,24,high,-0.02957862979311393,-0.029257110968807672
5203,Accounting and Related Services.,135081,2,"Private, nonprofit",5,Fort Lauderdale,26.185869,-80.163959,12,15,21659.0,0.7867955286,28.0,1,90616.00000000007,64791.266,Keiser University-Ft Lauderdale,20,25824.734375000073,19,high,0.3985835764417524,0.3730065725722486
1204,Cosmetology and Related Personal Grooming Services.,135142,1,"Private, for-profit",1,Hialeah,25.86695,-80.312711,21,-2,0.0,,33.0,1,17594.0,22504.682,La Belle Beauty School,130,-4910.681640625,80,high,-0.21820711437038665,-0.21658382435805937
0301,Natural Resources Conservation and Research.,135160,3,Public,1,Lake City,30.175298,-82.5679,32,9,21618.0,0.9306451613,26.0,1,23946.99999999998,32099.86,Florida Gateway College,22,-8152.859375000018,1,low,-0.25398427076442665,-0.23931162170081813
1204,Cosmetology and Related Personal Grooming Services.,135160,1,Public,1,Lake City,30.175298,-82.5679,32,9,21618.0,0.9306451613,26.0,1,19860.00000000001,31167.695,Florida Gateway College,30,-11307.695312499989,80,high,-0.3628017791859306,-0.3480001672633804
2401,"Liberal Arts and Sciences, General Studies and Humanities.",135160,3,Public,2,Lake City,30.175298,-82.5679,32,9,21618.0,0.9306451613,26.0,1,44252.99999999997,35597.242,Florida Gateway College,188,8655.75781249997,36,high,0.2431581010379351,0.24198240200762736
4301,Criminal Justice and Corrections.,135160,1,Public,1,Lake City,30.175298,-82.5679,32,9,21618.0,0.9306451613,26.0,1,50714.00000000002,44085.82,Florida Gateway College,66,6628.179687500022,19,high,0.15034720099380075,0.14787694356043773
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",135160,1,Public,1,Lake City,30.175298,-82.5679,32,9,21618.0,0.9306451613,26.0,1,48253.999999999956,56260.125,Florida Gateway College,25,-8006.125000000044,22,high,-0.14230549612180995,-0.13517532721828746
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135160,1,Public,2,Lake City,30.175298,-82.5679,32,9,21618.0,0.9306451613,26.0,1,75046.0,72114.766,Florida Gateway College,117,2931.234375,58,high,0.04064679888502376,0.04030476814351734
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135160,3,Public,3,Lake City,30.175298,-82.5679,32,9,21618.0,0.9306451613,26.0,1,88907.00000000001,82657.76,Florida Gateway College,26,6249.242187500015,57,high,0.07560381932541324,0.07197868899904707
1204,Cosmetology and Related Personal Grooming Services.,135179,1,Public,1,Eustis,28.833446,-81.690874,22,-2,17933.0,,27.0,1,25223.000000000022,25291.209,Lake Technical College,31,-68.20898437497817,80,high,-0.0026969443974433145,-0.0025909343174225323
4301,Criminal Justice and Corrections.,135179,1,Public,1,Eustis,28.833446,-81.690874,22,-2,17933.0,,27.0,1,50581.99999999998,53163.855,Lake Technical College,30,-2581.855468750022,19,high,-0.04856411270374569,-0.04658279069585266
4706,Vehicle Maintenance and Repair Technologies/Technicians.,135179,1,Public,1,Eustis,28.833446,-81.690874,22,-2,17933.0,,27.0,1,44684.99999999996,46063.223,Lake Technical College,28,-1378.2226562500364,24,high,-0.029920239548481414,-0.028600443151711664
4805,Precision Metal Working.,135179,1,Public,1,Eustis,28.833446,-81.690874,22,-2,17933.0,,27.0,1,45651.00000000002,44071.906,Lake Technical College,26,1579.0937500000218,15,medium,0.03582993984972052,0.034111928739963826
5108,Allied Health and Medical Assisting Services.,135179,1,Public,1,Eustis,28.833446,-81.690874,22,-2,17933.0,,27.0,1,35860.000000000015,35319.95,Lake Technical College,34,540.0507812500146,33,high,0.015290247953225323,0.014749260505021044
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",135179,1,Public,1,Eustis,28.833446,-81.690874,22,-2,17933.0,,27.0,1,54606.000000000044,52982.652,Lake Technical College,40,1623.3476562500437,47,high,0.03063922971839553,0.02973947458319308
2401,"Liberal Arts and Sciences, General Studies and Humanities.",135188,1,Public,2,Leesburg,28.828649,-81.797193,22,9,25118.0,0.911154345,23.0,1,42291.0,47626.06,Lake-Sumter State College,345,-5335.05859375,36,high,-0.11201973775025177,-0.11175228978631867
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135188,2,Public,2,Leesburg,28.828649,-81.797193,22,9,25118.0,0.911154345,23.0,1,80297.00000000004,74599.83,Lake-Sumter State College,62,5697.171875000044,58,high,0.07636977213209958,0.07502014229370188
1204,Cosmetology and Related Personal Grooming Services.,135267,1,Public,1,Fort Myers,26.647517,-81.836596,13,-2,19016.0,,26.0,1,35118.000000000015,27602.41,Fort Myers Technical College,21,7515.589843750015,80,high,0.272280203112925,0.2557209188009333
4301,Criminal Justice and Corrections.,135267,1,Public,1,Fort Myers,26.647517,-81.836596,13,-2,19016.0,,26.0,1,73378.99999999999,59998.92,Fort Myers Technical College,28,13380.078124999985,19,high,0.22300530920998296,0.213168435976433
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",135267,1,Public,1,Fort Myers,26.647517,-81.836596,13,-2,19016.0,,26.0,1,64718.99999999996,42935.562,Fort Myers Technical College,22,21783.437499999964,13,medium,0.5073518601276031,0.4780421876308921
4706,Vehicle Maintenance and Repair Technologies/Technicians.,135267,1,Public,1,Fort Myers,26.647517,-81.836596,13,-2,19016.0,,26.0,1,44254.99999999996,43632.54,Fort Myers Technical College,57,622.4609374999636,24,high,0.014265980180716504,0.013987944121825524
4805,Precision Metal Working.,135267,1,Public,1,Fort Myers,26.647517,-81.836596,13,-2,19016.0,,26.0,1,46510.99999999996,45317.043,Fort Myers Technical College,25,1193.9570312499636,15,medium,0.02634675506240113,0.025026659783060297
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",135267,1,Public,1,Fort Myers,26.647517,-81.836596,13,-2,19016.0,,26.0,1,53839.00000000002,45409.664,Fort Myers Technical College,23,8429.335937500022,47,high,0.18562867864202276,0.17542102732550272
1204,Cosmetology and Related Personal Grooming Services.,135276,1,Public,1,Tallahassee,30.448534,-84.339057,12,-2,12177.0,,26.0,1,28854.000000000007,22211.717,Lively Technical College,36,6642.283203125007,80,high,0.2990441154940135,0.2891331496969907
4805,Precision Metal Working.,135276,1,Public,1,Tallahassee,30.448534,-84.339057,12,-2,12177.0,,26.0,1,49469.999999999985,44108.906,Lively Technical College,26,5361.093749999985,15,medium,0.12154220554947416,0.11571437384464485
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",135276,1,Public,1,Tallahassee,30.448534,-84.339057,12,-2,12177.0,,26.0,1,54385.0,46049.12,Lively Technical College,28,8335.87890625,47,high,0.18102145509529355,0.17303651019584967
1204,Cosmetology and Related Personal Grooming Services.,135337,1,"Private, for-profit",1,Saint Petersburg,27.783077,-82.713964,11,-2,10398.0,0.8658536585,29.0,1,21355.999999999993,22467.217,Loraines Academy & Spa,60,-1111.2167968750073,80,high,-0.0494594771983314,-0.04855139142095712
2401,"Liberal Arts and Sciences, General Studies and Humanities.",135391,1,Public,2,Bradenton,27.43804,-82.590887,21,12,23855.0,0.8640541848,24.0,1,46790.99999999999,47170.777,State College of Florida-Manatee-Sarasota,185,-379.7773437500073,36,high,-0.008051114803184958,-0.008011449424402904
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135391,1,Public,2,Bradenton,27.43804,-82.590887,21,12,23855.0,0.8640541848,24.0,1,85535.00000000001,79156.52,State College of Florida-Manatee-Sarasota,27,6378.476562500015,58,high,0.08058055464672219,0.07687733442787527
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135391,3,Public,3,Bradenton,27.43804,-82.590887,21,12,23855.0,0.8640541848,24.0,1,84645.99999999997,90394.32,State College of Florida-Manatee-Sarasota,39,-5748.320312500029,57,high,-0.06359160943550049,-0.06166899537054226
1003,Graphic Communications.,135407,1,Public,1,Bradenton,27.447894,-82.481088,21,-2,18827.0,,26.0,1,37275.99999999999,36622.43,Manatee Technical College,20,653.5703124999927,1,low,0.01784617563817919,0.016700991214304017
1204,Cosmetology and Related Personal Grooming Services.,135407,1,Public,1,Bradenton,27.447894,-82.481088,21,-2,18827.0,,26.0,1,31647.999999999996,28421.113,Manatee Technical College,51,3226.8867187499964,80,high,0.11353836448338006,0.1110203822984103
4301,Criminal Justice and Corrections.,135407,1,Public,1,Bradenton,27.447894,-82.481088,21,-2,18827.0,,26.0,1,74620.00000000001,60800.67,Manatee Technical College,27,13819.328125000015,19,high,0.2272890693282329,0.2168436029157794
4706,Vehicle Maintenance and Repair Technologies/Technicians.,135407,1,Public,1,Bradenton,27.447894,-82.481088,21,-2,18827.0,,26.0,1,53177.000000000015,51831.926,Manatee Technical College,25,1345.0742187500146,24,high,0.025950689627599947,0.024650439073332572
4805,Precision Metal Working.,135407,1,Public,1,Bradenton,27.447894,-82.481088,21,-2,18827.0,,26.0,1,46580.99999999999,49597.75,Manatee Technical College,26,-3016.7500000000073,15,medium,-0.060824331748920206,-0.05790786361845565
5106,Dental Support Services and Allied Professions.,135407,1,Public,1,Bradenton,27.447894,-82.481088,21,-2,18827.0,,26.0,1,35280.000000000015,45449.785,Manatee Technical College,22,-10169.785156249985,17,high,-0.2237587069177046,-0.21083218602863957
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",135407,1,Public,1,Bradenton,27.447894,-82.481088,21,-2,18827.0,,26.0,1,60814.999999999956,63390.414,Manatee Technical College,34,-2575.4140625000437,22,high,-0.04062781574451944,-0.03919035453179235
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",135407,1,Public,1,Bradenton,27.447894,-82.481088,21,-2,18827.0,,26.0,1,58062.00000000003,58364.742,Manatee Technical College,20,-302.7421874999709,47,high,-0.005187073156725249,-0.004854220028692893
1204,Cosmetology and Related Personal Grooming Services.,135522,1,Public,1,Lakeland,27.995822,-81.892381,41,-2,16669.0,,26.0,1,27247.99999999999,26965.857,Traviss Technical College,33,282.1425781249891,80,high,0.010462955941319779,0.010079934930740728
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",135522,1,Public,1,Lakeland,27.995822,-81.892381,41,-2,16669.0,,26.0,1,43766.00000000001,51426.066,Traviss Technical College,23,-7660.066406249993,47,high,-0.14895299099366924,-0.14076212196556895
0183,Veterinary/Animal Health Technologies/Technicians.,135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,48840.99999999996,46270.066,Miami Dade College,20,2570.9335937499636,4,low,0.055563646076866036,0.05199814143816845
1003,Graphic Communications.,135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,24972.0,37397.633,Miami Dade College,23,-12425.6328125,1,low,-0.33225720127255715,-0.31398650257015687
1101,"Computer and Information Sciences, General.",135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,49239.000000000044,49183.49,Miami Dade College,56,55.511718750043656,2,low,0.001128665751249818,0.0011062112494368212
1101,"Computer and Information Sciences, General.",135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,56697.999999999956,48875.68,Miami Dade College,27,7822.320312499956,8,medium,0.16004524873135467,0.15269008961597316
1101,"Computer and Information Sciences, General.",135717,2,Public,3,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,62359.99999999997,63472.918,Miami Dade College,72,-1112.917968750029,19,high,-0.017533745168261505,-0.01727347081713103
1110,Computer/Information Technology Administration and Management.,135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,48246.00000000001,52472.215,Miami Dade College,118,-4226.214843749993,3,low,-0.08054195646847905,-0.07987093275244136
1205,Culinary Arts and Related Services.,135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,50344.00000000001,37519.16,Miami Dade College,52,12824.839843750007,6,medium,0.3418210799586255,0.3344092783357379
1205,Culinary Arts and Related Services.,135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,44370.99999999999,48504.95,Miami Dade College,22,-4133.949218750007,6,medium,-0.08522736927538095,-0.08030379162142419
1310,Special Education and Teaching.,135717,1,Public,3,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,59174.00000000005,54330.58,Miami Dade College,46,4843.421875000051,6,medium,0.08914725449555579,0.08691920161176793
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",135717,1,Public,3,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,55275.99999999998,54045.062,Miami Dade College,45,1230.9374999999782,24,high,0.02277613241727638,0.022192239690210093
1907,"Human Development, Family Studies, and Related Services.",135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,36707.999999999985,39290.094,Miami Dade College,26,-2582.0937500000146,2,low,-0.06571869658621048,-0.0625675483753178
2203,Legal Support Services.,135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,56521.00000000002,49636.934,Miami Dade College,37,6884.066406250022,10,medium,0.13868839003215186,0.134234052516984
2401,"Liberal Arts and Sciences, General Studies and Humanities.",135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,45752.999999999985,48126.56,Miami Dade College,6114,-2373.5585937500146,36,high,-0.04931910078561609,-0.049314593071623496
2601,"Biology, General.",135717,1,Public,3,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,50454.00000000004,45014.11,Miami Dade College,26,5439.890625000036,24,high,0.12084856727213736,0.11505399485469774
4301,Criminal Justice and Corrections.,135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,60899.00000000005,65773.25,Miami Dade College,79,-4874.249999999949,19,high,-0.07410687475531388,-0.07311979232478426
4304,Security Science and Technology.,135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,47662.000000000015,42917.01,Miami Dade College,28,4744.988281250015,1,low,0.11056194481446102,0.10568500336653108
4399,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.",135717,1,Public,3,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,60067.00000000004,52860.67,Miami Dade College,115,7206.328125000036,4,low,0.1363268356111873,0.13515631640082437
4901,Air Transportation.,135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,78725.99999999996,71521.02,Miami Dade College,23,7204.976562499956,5,low,0.10073928218877015,0.0951996668988152
5006,Film/Video and Photographic Arts.,135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,32201.99999999998,31436.572,Miami Dade College,65,765.4277343749818,4,low,0.02434832041825232,0.023941083856395103
5006,Film/Video and Photographic Arts.,135717,1,Public,3,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,35402.000000000015,40104.934,Miami Dade College,45,-4702.933593749985,7,medium,-0.11726571202907804,-0.11425946868918195
5009,Music.,135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,37546.00000000001,42863.15,Miami Dade College,24,-5317.148437499993,3,low,-0.12404941380479974,-0.11754380207449067
5106,Dental Support Services and Allied Professions.,135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,50007.999999999956,65843.72,Miami Dade College,51,-15835.718750000044,10,medium,-0.24050462292578279,-0.23517086319896693
5107,Health and Medical Administrative Services.,135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,43499.999999999985,70973.25,Miami Dade College,20,-27473.250000000015,25,high,-0.38709302448457716,-0.36225336632935257
5107,Health and Medical Administrative Services.,135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,103136.99999999999,43295.754,Miami Dade College,54,59841.246093749985,15,medium,1.3821504580640076,1.3534658636460895
5108,Allied Health and Medical Assisting Services.,135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,37473.99999999999,39302.984,Miami Dade College,28,-1828.9843750000073,33,high,-0.04653550879366288,-0.04448280474601629
5108,Allied Health and Medical Assisting Services.,135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,38693.00000000002,45457.977,Miami Dade College,67,-6764.976562499978,22,high,-0.14881825092234005,-0.1464156217260818
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,66975.00000000001,66242.21,Miami Dade College,119,732.7890625000146,22,high,0.01106226758028059,0.010971009081295023
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,83387.99999999993,67926.766,Miami Dade College,187,15461.234374999927,39,high,0.22761623099141823,0.22650881184140462
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,44655.999999999985,55988.113,Miami Dade College,35,-11332.113281250015,8,medium,-0.2024021281861101,-0.19547426879408653
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,79084.00000000003,47099.58,Miami Dade College,40,31984.42187500003,4,low,0.6790808569476975,0.6591388905904451
5135,Somatic Bodywork and Related Therapeutic Services.,135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,36484.000000000015,37194.33,Miami Dade College,24,-710.3281249999854,25,high,-0.01909775389980876,-0.018096196794600217
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,88130.00000000004,68369.875,Miami Dade College,485,19760.125000000044,58,high,0.2890180068341509,0.2885524347867551
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135717,1,Public,3,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,106415.00000000004,93540.32,Miami Dade College,183,12874.679687500044,57,high,0.13763775497548272,0.13695100334023022
5202,"Business Administration, Management and Operations.",135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,47193.99999999998,48845.81,Miami Dade College,1098,-1651.8085937500218,5,low,-0.03381679291028006,-0.03379543005944454
5202,"Business Administration, Management and Operations.",135717,1,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,48022.99999999996,43988.934,Miami Dade College,33,4034.0664062499636,26,high,0.09170639241918628,0.08834926511233793
5202,"Business Administration, Management and Operations.",135717,1,Public,3,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,57224.99999999998,56301.234,Miami Dade College,321,923.7656249999782,58,high,0.016407555451575802,0.01636496952208175
5203,Accounting and Related Services.,135717,2,Public,2,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,27076.99999999999,49741.42,Miami Dade College,22,-22664.42187500001,8,medium,-0.4556448332328661,-0.42932227114840865
5213,Management Sciences and Quantitative Methods.,135717,1,Public,1,Miami,25.777717,-80.190856,11,15,18391.0,0.9677276583,22.0,1,84483.00000000004,53704.16,Miami Dade College,36,30778.839843750044,1,low,0.5731183534795126,0.5541239773835376
0302,Environmental/Natural Resources Management and Policy.,135726,1,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,58938.00000000001,82359.93,University of Miami,26,-23421.929687499993,1,low,-0.2843850131534875,-0.2707490256498745
0402,Architecture.,135726,0,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,75633.00000000001,73975.88,University of Miami,34,1657.1171875000146,4,low,0.022400776097531137,0.021608209571738302
0904,Journalism.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,71466.0,71460.35,University of Miami,23,5.6484375,6,medium,7.904295705933961e-05,7.469641453912715e-05
0907,"Radio, Television, and Digital Communication.",135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,62052.999999999956,64414.58,University of Miami,40,-2361.5781250000437,7,medium,-0.03666216862302929,-0.03558554317293112
0909,"Public Relations, Advertising, and Applied Communication.",135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,82999.00000000004,71276.375,University of Miami,95,11722.625000000044,11,medium,0.16446718846181563,0.16270142482025932
1107,Computer Science.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,121589.00000000001,100760.34,University of Miami,43,20828.656250000015,5,low,0.20671481929119576,0.20112979174911144
1110,Computer/Information Technology Administration and Management.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,102483.99999999996,95829.92,University of Miami,28,6654.078124999956,9,medium,0.06943633047806819,0.0663734599879648
1405,Biomedical/Medical Engineering.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,98997.00000000003,99713.13,University of Miami,35,-716.1328124999709,5,low,-0.007181930727686421,-0.006936106206518766
1419,Mechanical Engineering.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,86156.00000000006,91387.234,University of Miami,24,-5231.234374999942,12,medium,-0.05724250668899774,-0.05424049715452116
1435,Industrial Engineering.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,99068.00000000004,94008.84,University of Miami,35,5059.156250000044,4,low,0.05381574805295958,0.05197373216642378
2201,Law.,135726,1,"Private, nonprofit",7,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,117811.0,93619.39,University of Miami,402,24191.609375,8,medium,0.25840383293992414,0.2578869068712428
2202,Legal Research and Advanced Professional Studies.,135726,2,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,108073.00000000007,93155.03,University of Miami,79,14917.968750000073,3,low,0.16014131013455135,0.15800827356867625
2401,"Liberal Arts and Sciences, General Studies and Humanities.",135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,55625.000000000015,62449.902,University of Miami,25,-6824.902343749985,12,medium,-0.109286037089104,-0.10381029704758842
2601,"Biology, General.",135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,51225.999999999956,65950.37,University of Miami,41,-14724.367187500044,24,high,-0.22326437009270889,-0.21689172323651548
2609,"Physiology, Pathology and Related Sciences.",135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,47683.00000000001,69014.75,University of Miami,23,-21331.749999999993,4,low,-0.30908972357358383,-0.29209299576816133
2609,"Physiology, Pathology and Related Sciences.",135726,1,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,78494.0,73815.63,University of Miami,23,4678.3671875,3,low,0.06337908393176793,0.05989389191150061
2613,"Ecology, Evolution, Systematics, and Population Biology.",135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,42932.00000000003,62114.434,University of Miami,22,-19182.43359374997,4,low,-0.30882409262893323,-0.29098335186221674
2613,"Ecology, Evolution, Systematics, and Population Biology.",135726,1,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,73546.99999999999,57935.848,University of Miami,67,15611.152343749985,2,low,0.26945583736645107,0.2651055479500226
3105,"Sports, Kinesiology, and Physical Education/Fitness.",135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,56288.99999999997,58343.207,University of Miami,22,-2054.207031250029,18,high,-0.03520901808071242,-0.03317499619180694
3105,"Sports, Kinesiology, and Physical Education/Fitness.",135726,2,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,64113.0,74447.164,University of Miami,110,-10334.1640625,6,medium,-0.13881205809027522,-0.1375565895156659
4201,"Psychology, General.",135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,54290.00000000001,65334.38,University of Miami,87,-11044.378906249993,29,high,-0.1690439105895207,-0.16703236791489962
4228,"Clinical, Counseling and Applied Psychology.",135726,1,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,62758.99999999996,76909.766,University of Miami,23,-14150.765625000036,9,medium,-0.18399179232968876,-0.1738741527766706
4504,Criminology.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,70460.99999999994,69270.266,University of Miami,32,1190.7343749999418,7,medium,0.01718968975008809,0.01653796838697655
4506,Economics.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,92998.0,75977.43,University of Miami,69,17020.5703125,8,medium,0.2240214019151041,0.22052663608302753
4509,International Relations and National Security Studies.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,84473.99999999999,69708.64,University of Miami,28,14765.359374999985,6,medium,0.21181533942729908,0.20247206123249267
